usaf,lat,lon
288080,53.283,51.167
288150,53.7,53.65
288230,53.833,57.517
288250,53.583,55.934
288270,53.467,55.267
288290,53.517,54.067
288310,53.967,58.35
288330,53.883,59.2
288360,53.517,59.8
288380,53.35,59.083
288430,53.75,62.033
288440,53.533,60.767
288540,53.75,63.167
288630,53.767,67.383
288670,53.317,65.55
288730,53.833,69.783
288770,53.317,68.1
288790,53.283,69.383
288840,53.617,70.417
288860,53.633,72.367
288950,53.783,73.883
289000,53.505,50.164
289010,53.233,50.167
289060,52.783,52.283
289080,52.617,51.283
289090,52.817,52.217
289120,53.033,54.067
289160,52.933,54.75
289250,52.917,55.917
289270,52.717,55.8
289380,52.733,58.9
289390,52.5,59.7
289410,53.05,60.667
289480,52.717,61.167
289520,53.217,63.617
289570,52.683,62.6
289660,52.817,66.967
289670,52.667,65.5
289760,52.85,69.417
289780,52.533,68.75
289840,52.95,70.217
289860,52.967,71.933
289930,53.15,74.2
290160,59.517,79.517
290230,59.85,81.95
290370,59.383,82.833
290590,59.433,89.283
290680,59.5,90.928
290750,59.717,93.433
291030,59.067,76.733
291110,59.217,78.233
291220,59.05,80.833
291280,58.7,81.5
291490,58.633,86.733
291980,58.633,98.733
292020,58.35,76.383
292030,58.583,76.517
292090,57.8,77.217
292240,58.133,80.583
292310,58.317,82.95
292330,58.383,84.75
292410,58.383,84.6
292470,57.75,85.2
292530,58.45,89.467
292630,58.45,92.15
292650,59.2,90.9
292740,58.083,93
292760,58.183,94.75
292820,58.383,97.45
292890,57.85,97.4
293130,57.533,79.431
293280,57,82.067
293320,57.583,83.783
293350,57.383,83.917
293480,57.067,86.217
293540,57.3,88.183
293550,57.45,88.467
293560,57.367,89.317
293630,57.633,92.267
293650,57.267,91.167
293670,56.967,90.683
293740,57.683,93.267
293760,57.217,94.917
293790,57.2,94.55
293820,57.583,83.783
293930,57.65,99.533
294010,56.95,75.3
294050,56.6,76.567
294070,56.383,75.25
294180,56.35,78.35
294300,56.5,84.917
294330,56.867,84.367
294560,56.533,89.317
294640,56.65,90.55
294670,56.283,90.517
294710,56.9,93.133
294770,56.5,93.283
294810,56.85,95.217
294830,56.767,96.8
294850,56.683,96.05
294980,56.35,98.367
295240,55.85,80.033
295320,56.25,84
295340,55.983,82.7
295390,55.667,84.4
295400,56.117,86
295410,56.067,85.617
295420,56.2,86.433
295480,55.717,86.3
295510,56.183,87.683
295520,56.117,88.517
295530,56.217,89.55
295570,55.75,88.317
295580,55.533,89.2
295590,55.55,89.233
295610,56.033,90.317
295620,56.1,91.667
295630,56.117,92.2
295660,55.933,92.283
295670,55.783,90.133
295700,56.067,92.733
295710,56.067,92.733
295720,56.183,92.6
295740,56,92.883
295750,55.883,93.383
295760,55.817,94.3
295780,55.717,93.75
295800,56.167,95.267
295810,56.2,95.633
295830,56.117,97.317
295870,55.633,95.467
295900,56.15,99.3
295940,55.95,98
295980,55.55,98.667
296020,55.3,76.75
296050,55.2,76.019
296120,55.333,78.308
296130,55.3,79.617
296220,55.483,81.6
296250,55.1,80.967
296260,55.017,82.233
296300,55.167,83.133
296310,55.3,82.75
296320,55.3,83.6
296340,55.013,82.651
296360,55.233,84.4
296380,54.9,82.95
296390,54.833,84.7
296420,55.27,86.107
296450,55.25,86.217
296490,55,86.8
296530,55.3,89.817
296540,55.217,87.65
296580,54.767,88.967
296620,55.383,91.617
296630,55.367,92.3
296640,55.083,90.85
296650,55.133,91.033
296750,55.083,93.367
296760,55.25,94.883
296980,54.883,99.033
297010,54.667,75.1
297020,54.717,76.717
297060,54.367,77.283
297120,54.7,78.667
297160,54.483,79.667
297220,54.667,81.05
297240,54.333,80.467
297260,54.367,81.883
297350,54.3,83.314
297360,54.333,84.217
297420,54.667,86.183
297450,54.45,86.367
297490,54.15,87.317
297520,54.75,88.817
297560,54.5,89.933
297590,54.333,89.283
297620,54.6,90.933
297660,54.367,92.133
297680,54.2,91.583
297710,55.35,92.1
297720,54.367,93.433
297890,54.217,96.967
297940,54.383,97.783
298020,53.817,76.533
298070,53.35,75.45
298130,53.967,79.233
298140,53.733,78.017
298160,53.617,79.55
298220,53.817,81.267
298270,53.267,80.767
298320,53.817,83.583
298360,53.75,84.95
298370,53.4,82.6
298380,53.364,83.539
298430,53.767,87.233
298460,53.733,87.183
298480,53.467,85.917
298490,53.333,87.167
298540,53.683,88.05
298550,53.633,88.567
298560,53.633,89.45
298580,53.283,89.167
298620,53.767,91.317
298640,53.717,90.367
298650,53.75,91.4
298660,53.717,91.7
298690,53.3,92.417
298700,53.883,92.667
298710,53.933,92.8
298740,53.583,92.883
298760,53.683,94.2
298890,53.383,97.15
298920,53.95,98.817
298940,53.633,98.217
299060,52.917,77.417
299150,52.967,78.65
299230,53.067,82.3
299250,52.833,80.95
299370,52.517,82.767
299390,52.667,84.917
299460,52.867,87.283
299550,52.817,88.45
299560,52.8,89.917
299620,53.05,90.917
299630,53.117,92.45
299730,53.133,94.467
299740,52.8,93.233
299980,52.5,99.817
299990,52.5,99.817
300140,59.75,103.3
300280,59.283,106.167
300370,59.25,108.233
300540,59.45,112.583
300740,59.933,117.6
300890,59.017,121.767
301020,58.967,101.083
301170,58.2,102.75
301270,58.233,105.733
301360,58.55,109.767
301380,58.1,108.683
301390,58.183,109.333
301420,58.883,111.25
301510,58.85,112.9
301570,58.317,112.867
301650,58.417,116.017
301730,59,119.8
301770,58.083,118.25
301980,58.067,123.717
302170,57.183,103.25
302190,57.1,105
302290,57.333,107.067
302300,57.767,108.067
302460,57.667,111.667
302520,57.817,114.017
302530,57.85,114.2
302550,57.8,114.083
302630,57.833,117.667
303070,56.367,101.7
303090,56.371,101.698
303120,56.767,103.833
303170,56.2,102.833
303200,56.867,105.7
303210,56.75,105.483
303230,56.8,105.8
303280,56.05,105.833
303370,56.317,107.617
303560,56.367,114.633
303640,56.5,115.667
303720,56.9,118.267
303740,56.65,117.567
303790,56,119.45
303850,56.583,121.483
303930,56.833,124.867
304050,55.383,101.033
304060,55.617,102.317
304120,55.917,104.067
304130,55.833,104.233
304240,55.483,105.483
304300,55.533,109.183
304320,55.717,109.067
304330,55.783,109.55
304340,55.4,107.717
304360,55.367,109.183
304370,55.15,107.617
304380,55.333,109.167
304390,55.117,109.75
304550,55.467,113.617
304570,55.267,113.133
304610,55.8,115.433
304690,55.117,116.767
304710,55.867,117.367
304730,55.9,119.6
304840,55.433,120.667
304930,55.967,124.883
304970,55.3,123.167
304980,55.167,123.5
304990,55.183,124.667
305040,54.6,100.633
305070,54.183,100.083
305130,54.7,104.85
305140,54.167,103.017
305210,54.8,105.167
305260,54.483,107.067
305360,54.35,109.517
305370,54.033,108.267
305420,54.85,111.15
305440,54.417,110.4
305450,54.433,111.367
305470,54.317,110.317
305490,54.2,111.95
305500,54.917,113.15
305510,54.85,113.067
305520,54.7,113.5
305540,54.483,113.583
305550,54.617,113.133
305650,54.45,116.517
305670,54.05,115.017
305760,54.433,119.9
305790,54.117,119.35
305850,54.333,120.5
305970,54.033,122.9
305980,54.15,123.667
305990,54.083,124.767
306030,53.933,102.05
306040,53.5,100
306050,53.333,101.183
306060,53.6,102.533
306120,54,103.067
306170,53.167,103.083
306180,53.133,103.767
306200,53.1,106.817
306220,53.967,105.9
306270,53.1,105.533
306320,53.85,108.6
306350,53.417,109.017
306360,53.617,109.633
306370,53.317,107.733
306380,53.267,108.75
306490,53.183,111.717
306500,53.2,112.783
306510,53.917,113.417
306550,53.583,113.767
306570,53.283,112.783
306580,53.133,113.617
306640,53.533,115.617
306670,53.167,115.833
306690,53.067,117.483
306730,53.75,119.733
306750,53.55,118.717
306760,53.383,119.683
306790,53.1,119.217
306820,53.867,120.867
306830,53.967,121.933
306860,53.467,122.4
306880,53.35,121.55
306920,54,123.967
306930,53.7,124.833
306950,53.467,123.9
307000,52.167,100.35
307020,52.9,101.2
307030,52.967,101.983
307080,52.05,101.067
307100,52.268,104.389
307110,52.95,103.283
307120,52.783,103.683
307130,52.817,104.767
307140,52.1,102.7
307150,52.483,103.85
307180,52.25,104.2
307190,52.267,104.317
307250,52.65,106.417
307260,52.567,107.133
307270,52.033,105.4
307290,52.05,106.65
307300,52.767,108.133
307310,52.983,108.283
307330,52.75,109
307380,52.05,108.933
307390,52.167,109.783
307410,52.767,109.967
307450,52.533,111.55
307500,52.067,113.433
307510,52.733,113.267
307570,52.117,112.667
307580,52.026,113.306
307640,52.65,115.167
307650,52.55,116.2
307660,52.533,117
307670,52.3,115.033
307680,52,116.533
307720,52.7,118.8
307770,52.233,117.7
307810,52.75,120.033
307910,52.267,104.35
308020,51.683,100.983
308030,51.7,102.45
308060,51.683,102.167
308110,51.733,102.533
308120,51.65,103.667
308130,51.9,104.817
308140,51.733,103.7
308150,51.533,103.6
308180,51.167,103.667
308220,51.717,105.85
308230,51.808,107.438
308240,51.567,105.117
308290,51.1,106.65
308330,51.817,107.517
308370,51.017,107.833
308380,51.317,108.867
308410,51.9,110.15
308430,51.733,112
308440,51.35,110.467
308450,51.55,111.167
308460,51.35,112.467
308490,51.05,111.767
308510,51.85,112.633
308530,51.633,114.317
308560,51.483,114.533
308580,51.2,113.717
308590,51.1,114.517
308600,51.85,116.017
308620,51.867,116.033
308630,51.65,117.567
308660,51.583,116.633
308740,51.65,117.567
308750,51.583,118.467
308790,51.317,119.617
309110,50.733,102.833
309150,50.417,103.617
309160,50.517,104.833
309240,50.633,105.317
309250,50.367,106.45
309340,50.6,107.583
309350,50.367,108.75
309380,49.433,108.9
309400,50.183,110.417
309410,50.967,110.35
309420,50.95,111.45
309440,50.567,110.2
309470,50.067,110.15
309480,50.017,111.183
309490,49.567,111.967
309530,51.083,114.467
309540,50.633,113.583
309560,50.383,114.783
309570,50.267,113.267
309580,50.1,113.633
309610,50.95,115.583
309640,50.5,114.817
309650,50.4,116.517
309670,49.9,115.75
309680,50.1,116.667
309690,49.733,117.267
309710,50.917,117.933
309720,50.883,118.583
309750,50.333,119.067
309760,50.65,118.55
309780,49.833,118.383
310040,58.617,125.367
310050,58.967,126.267
310070,58.317,125.35
310110,59.667,127.05
310160,58.633,128.5
310260,58.733,130.617
310410,59.633,133.033
310540,59.183,135.15
310620,59.767,137.667
310670,58.65,137.217
310830,59.967,144.783
310860,59.5,144.8
310870,58.817,141.85
310880,59.367,143.2
310920,59.8,148.833
310930,59.717,150.2
310960,59.15,149.033
310970,59.183,146.333
311020,57.65,125.967
311120,57.8,127.883
311130,57.5,128.917
311230,57.767,130.9
311250,56.733,129.917
311320,57.633,132.25
311370,56.283,131.133
311520,57.65,136.15
311580,56.65,136.35
311630,57.767,140.183
311680,56.45,138.15
311730,55.65,136.75
311740,54.833,137.533
311830,54.45,137.867
311870,55.2,126.383
311990,55.033,126.8
312350,55.483,134.333
312530,54.717,128.867
312570,54.333,127.633
312600,-28.5,-47.533
312610,-31.533,-49.867
312630,54.733,130.45
312850,54.5,134.417
312860,54.717,135.317
312880,54.117,135.7
312950,53.467,125.817
312990,53.1,126.35
313000,53.7,127.3
313060,53.533,128.75
313110,53.967,129.067
313180,53.35,130.017
313250,53.517,132.917
313289,50.425,127.412
313290,53.067,132.933
313310,53.717,133.15
313380,53.133,133.967
313460,53.85,136.867
313480,53.05,136.033
313610,54.033,139.217
313620,54.283,139.783
313640,53.567,139.65
313660,53.467,140.883
313690,53.15,140.7
313710,52.783,126
313720,52.8,127.783
313730,53,128.65
313770,52.267,127.217
313840,52.567,129.067
313880,52.35,129.917
313920,52.8,131.717
313940,52.583,131.133
313970,52.45,130.867
314160,52.417,136.5
314180,52.283,135.8
314190,47.417,142.817
314210,52.7,137.533
314230,52.9,138.867
314320,52.867,140
314330,52.667,140.167
314360,52.517,141.2
314370,52.167,139.067
314390,52.383,140.467
314410,51.9,126.583
314420,51.983,127.65
314430,51.633,128.817
314440,51.583,126.75
314450,51.45,128.117
314590,51.35,130.433
314690,51.167,132.95
314740,51.633,133.267
314750,51.417,134.133
314780,52.267,133.983
314820,51.717,135.933
314840,51.417,135.083
314890,51.2,136.8
314920,51.967,138.183
314970,51.133,137.417
315020,51.717,140.317
315040,51.35,139.1
315090,51.483,140.783
315100,50.283,127.483
315110,50.783,127.3
315120,50.2,127.567
315130,50.917,128.467
315210,50.783,129.333
315270,50.117,129.467
315280,50.183,130.15
315320,50.867,132.25
315340,50.433,131.017
315380,50.067,132.133
315410,50.783,133.3
315450,50.683,133.95
315480,50.017,133.583
315500,50.267,136.917
315520,50.867,136.05
315610,50.533,137.033
315620,50.933,138.2
315660,50.333,138.467
315730,50.733,140.433
315770,50.183,139.017
315790,50.1,140.683
315830,49.783,129.917
315860,49.483,129.483
315870,49.617,128.65
315880,49.483,129.467
315930,49.783,130.75
315940,49.417,130.083
316180,49.017,132.467
316240,49.4,133.233
316320,49.933,134.633
316360,49.55,134.733
316380,49.1,134.483
316470,49.283,135.183
316510,49.967,136.067
316530,49.867,136.75
316550,49.45,136.567
316610,49.867,136.767
316770,49.017,138.75
316830,49.65,140.083
316890,49.183,139.85
317020,49,131.083
317030,49,131.733
317040,48.35,130.8
317050,48.517,130.733
317070,47.733,130.967
317100,47.95,132.617
317130,48.733,132.95
317230,48.85,134.317
317250,48.617,133.833
317270,48.3,133.2
317330,48.817,135.883
317350,48.528,135.188
317360,48.533,135.233
317490,48.017,136.85
317540,48.6,137.05
317660,48.65,138.983
317670,48.15,138.183
317700,49,140.3
317760,48.45,140.183
317860,47.55,134.817
317880,47.15,134.333
317900,47.983,135.083
317910,47.883,135.067
317920,47.767,135.633
317980,47.367,135.633
318010,47.667,136.183
318150,47.683,137.483
318230,47.967,139.533
318250,47.6,138.4
318290,47.317,138.983
318320,46.8,134.267
318450,46.533,135.317
318480,46.1,135.4
318510,46.683,136.267
318560,46.517,136.95
318590,45.967,136.633
318660,46.533,138.333
318680,46.167,137.967
318690,46.033,137.883
318730,45.867,133.733
318750,45.467,133.417
318780,45.1,133.5
318830,45.883,134.967
318840,45.417,134.267
318950,45.267,135.5
319020,45.833,137.7
319060,45.3,136.983
319090,45,136.6
319110,44.85,131.25
319130,45.217,131.983
319150,44.4,131.383
319160,44.583,131.717
319170,44.033,131.317
319210,44.717,132.067
319240,44.433,132.067
319260,44.6,132.817
319310,44.8,133.083
319350,44.417,133.483
319380,44.233,133.367
319390,44.15,133.867
319420,44.75,134.467
319430,44.7,134.7
319460,44.333,135.067
319530,44.75,136.15
319580,44.25,135.45
319590,44.367,135.85
319600,43.117,131.933
319610,43.883,131.967
319630,43.8,131.967
319650,43.35,131.633
319660,43.55,131.883
319670,42.717,130.783
319690,42.65,130.8
319700,42.8,132.867
319710,43.8,132.167
319720,43.967,132.317
319740,43.367,132.167
319741,43.399,132.148
319750,43.567,132.5
319760,43.35,132.8
319770,43.267,132.05
319780,42.733,132.35
319810,43.967,133.067
319811,69.311,87.332
319850,43.483,133.367
319870,43.15,133.017
319890,42.9,133.9
319930,43.983,134.683
319940,43.583,134.167
319950,43.567,134.633
319960,43.433,134.767
319970,43.117,134.333
319990,43.367,134.8
320040,53.25,141.917
320100,53.5,142.9
320110,54.333,142.6
320120,54.417,142.717
320130,53.567,142.75
320140,53.65,142.617
320210,52.833,141.5
320270,52.217,141.633
320360,52.367,143.183
320430,51.833,142.333
320450,51.6,141.9
320530,51.917,143.133
320570,51.133,142.667
320590,51.1,143.55
320610,50.9,142.167
320690,50.05,142.167
320710,50.733,142.717
320760,50.4,143.767
320770,50.233,142.583
320850,49.433,142.133
320880,49.067,142.033
320910,49.75,142.833
320930,49.967,143.817
320960,49.283,143.967
320980,49.217,143.1
320990,48.65,144.733
321050,48.4,142.1
321160,48.65,142.85
321180,48.283,142.633
321210,47.983,142.2
321240,47.45,141.817
321280,47.05,142.05
321310,47.85,142.533
321330,47.333,142.8
321360,47.417,142.817
321450,46.617,141.95
321480,45.9,142.083
321490,45.9,142.083
321500,46.889,142.718
321520,46.867,143.65
321530,46.85,143.433
321560,46.633,142.85
321580,46.217,143.45
321650,44.017,145.867
321660,43.75,146.667
321680,43.433,145.917
321740,45.267,147.967
321860,46.2,150.5
321950,46.85,151.867
322050,49.117,154.533
322070,48.067,153.217
322110,50.883,154.967
322120,50.833,155.483
322130,50.867,156.683
322150,50.683,156.133
322170,50,155.383
322210,59.35,160.383
322220,59.6,160.733
322270,59.117,159.967
322460,59.25,163.033
322520,58.5,159.167
322850,57.167,156.6
322870,57.083,156.7
322930,57.8,158.667
323310,57.833,162.1
323330,57.65,163.233
323630,55.933,158.667
323790,55.983,159.983
323890,56.317,160.833
324080,56.217,162.717
324090,56.167,163.317
324110,55.583,155.583
324470,55.117,159.067
324770,54.3,155.933
324960,54.717,158.717
324970,54.167,158
325090,54.117,159.983
325110,54.717,160.35
325190,54.617,161.2
325240,53.467,156.033
325320,53.7,157.633
325380,53.1,157.65
325390,53.117,157.75
325400,53.168,158.454
325470,53.283,158.2
325480,53,158.333
325590,53.1,160.033
325620,52.833,156.3
325640,52.667,156.233
325690,52.283,157
325710,52.833,157.167
325800,53.067,158.783
325830,52.867,158.65
325860,52.367,158.567
325890,52.333,158.583
325930,51.867,156.7
325940,51.483,156.483
325960,51.783,158.033
326110,50,163.917
326180,55.2,165.983
326230,54.783,167.6
330001,48.417,39.374
330002,48.074,37.74
330003,48.043,33.21
330004,48.357,35.101
330005,48.883,24.683
330010,52.367,23.433
330080,52.108,23.898
330150,52.517,25.85
330190,52.117,26.117
330270,52.217,27.867
330360,52.036,29.167
330380,52.25,29.833
330410,52.527,31.017
330420,52.483,31.667
330490,52.183,32.583
330580,52.05,33.95
330670,51.483,23.85
330750,51.667,25.267
330880,51.283,26.617
331050,51.783,28.333
331240,51.817,30.248
331350,51.467,31.25
331360,51.567,31.967
331560,51.683,33.917
331730,51.217,24.683
331770,50.833,24.317
331820,51.283,25.533
331870,50.7,25.5
332030,51.217,27.633
332130,51.317,28.783
332150,50.95,28.65
332220,51.233,29.383
332280,50.7,29.583
332310,51.283,30.233
332360,50.95,30.883
332460,51.05,31.9
332610,51.233,33.2
332680,50.767,33.45
332710,51.15,34.333
332750,50.85,34.667
332870,50.25,23.633
332880,50.1,24.35
332960,50.417,25.75
332970,50.1,25.15
332990,50.133,25.733
333010,50.607,26.142
333011,48.633,22.267
333012,47.05,31.917
333120,50.6,27.633
333170,50.167,27.033
333250,50.233,28.733
333390,50.083,29.917
333450,50.402,30.451
333451,50.603,30.192
333460,50.35,30.917
333463,50.35,30.917
333470,50.345,30.895
333560,50.217,31.8
333620,50.583,32.383
333680,50.133,32.45
333740,50.367,33.267
333760,50.367,33.983
333770,50,33.017
333820,50.583,34.483
333910,49.8,23.15
333920,49.933,23.383
333930,49.813,23.956
333931,48.25,25.983
333980,49.35,23.517
334090,49.433,24.95
334150,49.533,25.667
334210,49.967,26.25
334290,49.433,26.983
334390,49.567,27.933
334460,49.833,28.883
334640,49.75,30.117
334660,49.667,31
334840,49.683,32.517
334870,49.417,32.05
334950,49.617,33.267
335060,49.6,34.55
335110,49.15,23.033
335130,49.25,23.85
335140,48.9,22.467
335150,49.033,23.517
335160,48.85,23.45
335170,48.733,22.467
335240,49.017,24.367
335260,48.967,24.4
335360,49.017,25.8
335480,48.65,26.667
335570,48.85,27.267
335620,49.233,28.6
335640,49.017,28.133
335710,49.25,29.233
335770,48.8,29.4
335810,49.233,30.1
335860,49.083,30.9
335870,48.767,30.233
335930,49.133,31.7
335980,48.833,31.65
336050,49.083,32.667
336090,48.717,32.667
336140,49.05,33.25
336150,49.033,33.433
336210,49.15,34.2
336310,48.633,22.267
336340,48.2,22.65
336380,48.183,23.3
336450,48.267,24.367
336460,48.067,24.183
336470,48.05,24.2
336510,48.533,25.033
336570,47.867,25.217
336580,48.367,25.9
336630,48.45,27.783
336640,48.35,27.083
336760,48.333,28.75
336780,48.2,28.3
336790,48.033,28.7
336860,48.35,29.85
336990,48.05,30.85
337050,48.233,31.4
337110,48.517,32.2
337170,48.067,32.15
337175,47.867,28.217
337230,48.433,33.9
337440,47.583,27.7
337450,47.783,27.95
337480,47.333,28.083
337490,47.367,28.433
337540,47.767,29.017
337590,47.333,29.883
337610,47.85,30.267
337770,47.567,31.333
337880,47.417,32.467
337910,48.033,33.217
338050,47.583,34.45
338100,47.117,28.367
338150,47.017,28.983
338151,49.417,31.983
338170,46.75,28.35
338210,47.283,29.133
338240,47.05,29.033
