zip,lat,lon
67423,38.9512,-97.9753
67425,38.782,-97.908
67427,38.4985,-98.3993
67428,38.3696,-97.4179
67430,39.5311,-98.4249
67431,38.951,-97.0124
67432,39.3293,-97.1934
67436,39.2697,-97.7358
67437,39.5151,-98.5556
67438,38.4959,-97.2834
67439,38.7498,-98.2204
67441,38.8786,-97.1028
67442,38.6559,-97.7721
67443,38.3806,-97.5258
67444,38.5449,-98.1363
67445,39.3714,-97.8241
67446,39.4738,-98.3055
67447,39.4856,-96.9721
67448,38.6495,-97.413
67449,38.6766,-96.8939
67450,38.615,-98.4514
67451,38.7032,-97.1216
67452,39.2401,-98.3716
67454,38.6988,-98.1121
67455,39.0205,-98.1654
67456,38.6007,-97.6754
67457,38.3936,-97.9928
67458,39.1708,-97.3044
67459,38.6008,-98.3405
67460,38.3826,-97.6995
67464,38.5586,-97.8973
67466,39.3278,-97.4724
67467,39.1424,-97.6958
67468,39.4594,-97.2575
67470,38.9227,-97.5076
67473,39.3787,-98.7406
67474,39.5766,-98.7169
67475,38.5896,-97.0551
67478,39.3861,-97.9388
67480,38.9658,-97.4005
67481,39.0058,-98.3823
67482,39.0269,-97.2597
67483,38.5567,-97.2035
67484,38.9935,-97.8453
67485,39.2834,-98.5019
67487,39.1791,-97.0712
67490,38.7885,-98.4397
67491,38.3834,-97.9019
67492,38.8093,-96.9628
67501,37.9775,-97.9265
67502,38.1267,-97.9299
67505,38.0314,-97.9458
67510,38.0064,-98.2063
67511,38.4325,-99.0473
67512,38.2246,-98.3352
67513,38.4451,-99.5383
67514,37.862,-98.2024
67515,38.6246,-100.0687
67516,38.393,-99.6868
67518,38.4146,-100.1671
67519,37.9303,-99.0911
67520,38.5897,-99.1877
67521,38.6282,-99.7129
67522,38.1222,-97.7476
67523,38.1993,-99.5442
67524,38.3694,-98.3786
67525,38.5725,-98.563
67526,38.3137,-98.5016
67529,38.0762,-99.2544
67530,38.3521,-98.7945
67543,37.878,-97.7993
67544,38.5868,-98.7592
67545,38.1659,-98.6108
67546,38.2363,-97.8187
67547,37.9306,-99.4559
67548,38.5898,-99.345
67550,38.1854,-99.1246
67552,37.8661,-99.2284
67553,38.6788,-99.3042
67554,38.3722,-98.1952
67556,38.6165,-99.5236
67557,37.9346,-98.9585
67559,38.3859,-99.4545
67560,38.3993,-99.9392
67561,38.109,-98.0969
67563,37.844,-99.5564
67564,38.5311,-98.9309
67565,38.6006,-99.0441
67566,37.9332,-98.0974
67567,38.2722,-98.9791
67568,38.0063,-98.3166
67570,37.7874,-97.9642
67572,38.6895,-99.917
67573,38.2647,-98.4236
67574,38.2259,-99.3849
67575,38.4119,-99.2576
67576,38.036,-98.7952
67578,37.9914,-98.5742
67579,38.1886,-98.2356
67581,37.9775,-98.4087
67583,37.7994,-98.475
67584,38.682,-100.1637
67601,38.8769,-99.3495
67621,39.8212,-99.1327
67622,39.8959,-99.7351
67623,39.4445,-98.9543
67625,39.389,-99.6856
67626,38.8816,-98.717
67628,39.6274,-99.0016
67629,39.7,-100.1994
67631,39.0091,-100.0814
67632,39.3436,-99.5807
67634,38.819,-98.6088
67635,39.5902,-100.4336
67637,38.9384,-99.6053
67638,39.6142,-98.8546
67639,39.6362,-99.3079
67640,38.9141,-99.0491
67642,39.3591,-99.8445
67643,39.6772,-100.304
67644,39.6437,-99.1577
67645,39.5902,-99.8737
67646,39.6385,-99.5774
67647,39.9346,-99.5449
67648,39.0872,-98.5804
67649,39.127,-98.68
67650,39.3727,-100.1027
67651,39.2129,-99.0526
67653,39.9067,-100.2081
67654,39.824,-99.9491
67656,38.9902,-99.7559
67657,39.2023,-99.6168
67658,39.1032,-98.9472
67659,39.3228,-100.0054
67660,38.7182,-99.1566
67661,39.8209,-99.319
67663,39.2128,-99.3542
67664,39.8181,-99.5831
67665,38.8491,-98.8825
67667,38.7131,-99.3325
67669,39.4582,-99.3441
67671,38.8472,-99.1347
67672,39.0084,-99.912
67673,39.1522,-98.8187
67674,38.8639,-99.0687
67675,39.4462,-99.0903
67701,39.3952,-101.0615
67730,39.809,-101.1112
67731,39.7659,-101.5373
67732,39.4247,-101.3438
67733,39.3194,-101.5127
67734,39.5235,-100.896
67735,39.3448,-101.7532
67736,38.8511,-100.4795
67737,39.1295,-100.4781
67738,38.9823,-100.6394
67739,39.8785,-100.8128
67740,39.375,-100.3685
67741,39.4027,-101.9947
67743,39.3728,-101.2472
67744,39.844,-100.9398
67745,39.8076,-101.3454
67747,39.042,-101.0651
67748,39.0398,-100.8598
67749,39.8349,-100.5625
67751,39.1257,-100.3458
67752,38.995,-100.2514
67753,39.4326,-100.7479
67756,39.7972,-101.8367
67757,39.5529,-100.6172
67758,38.8566,-101.7645
67761,38.9692,-101.5319
67762,38.9059,-101.9753
67764,38.9264,-101.21
67801,37.7236,-100.0572
67831,37.1856,-99.796
67834,37.5191,-99.6333
67835,37.9668,-100.3259
67836,38.0206,-102.0082
67837,37.5548,-100.6751
67838,38.0841,-101.1277
67839,38.4705,-100.4416
67840,37.0573,-100.0437
67841,37.6346,-100.2425
67842,37.5611,-99.7697
67843,37.7303,-99.937
67844,37.3859,-100.1946
67846,38.0342,-100.7681
67849,38.1512,-99.7086
67850,38.5867,-100.6142
67851,38.0684,-101.0213
67853,37.8856,-100.5282
67854,38.1019,-100.0185
67855,37.5518,-101.6852
67857,37.9807,-101.5552
67859,37.2352,-100.7701
67860,38.0084,-101.307
67861,38.4704,-101.383
67862,37.568600000000004,-101.9131
67863,38.5731,-101.2165
67864,37.1765,-100.3173
67865,37.4355,-99.9684
67867,37.5702,-100.4637
67868,37.8211,-100.7088
67869,37.2362,-100.5665
67870,37.5222,-101.0035
67871,38.5115,-100.8883
67876,37.8628,-99.7435
67877,37.5549,-100.8439
67878,38.0281,-101.8283
67879,38.4804,-101.806
67880,37.5823,-101.3236
67882,37.8042,-99.8799
67901,37.0977,-100.9132
67950,37.0469,-101.8679
67951,37.1586,-101.3435
67952,37.2969,-101.1511
67953,37.2507,-101.891
67954,37.2089,-101.6413
68001,41.3311,-96.96
68002,41.499,-96.3377
68003,41.0812,-96.3828
68004,42.0097,-96.623
68005,41.1427,-95.893
68007,41.3674,-96.1901
68008,41.5468,-96.1626
68010,41.2551,-96.1326
68014,41.282,-96.962
68015,41.3856,-96.6434
68016,41.0414,-96.1054
68017,41.0537,-96.6578
68018,41.3021,-96.6152
68019,41.781,-96.3754
68020,41.9712,-96.2642
68022,41.28,-96.2508
68023,41.4471,-96.0176
68025,41.4372,-96.4879
68028,41.1052,-96.2583
68029,41.657,-96.2735
68030,42.3224,-96.4653
68031,41.6406,-96.5252
68033,41.125,-96.511
68034,41.4596,-96.2253
68036,41.3874,-96.9523
68037,40.9835,-96.13
68038,41.9471,-96.4528
68039,42.1182,-96.3463
68040,41.2835,-96.735
68041,41.2414,-96.4934
68042,41.0989,-96.4377
68044,41.5517,-96.4423
68045,41.8256,-96.4925
68046,41.1218,-96.0528
68047,42.1112,-96.7331
68048,40.9841,-95.942
68050,41.3001,-96.8423
68055,42.0542,-96.4722
68057,41.6619,-96.7235
68058,41.0058,-96.2448
68059,41.0645,-96.1588
68061,41.7932,-96.2078
68062,42.1988,-96.6775
68063,41.7353,-96.4971
68064,41.3558,-96.3577
68065,41.0689,-96.8395
68066,41.1867,-96.6281
68067,42.1604,-96.4825
68068,41.3979,-96.2085
68069,41.2411,-96.3159
68070,41.1967,-96.8009
68071,42.2361,-96.4714
68072,41.6092,-96.5048
68073,41.256100000000004,-96.4154
68102,41.2621,-95.9338
68104,41.2954,-96.0023
68105,41.2407,-95.9637
68106,41.2388,-96.0023
68107,41.2101,-95.9542
68108,41.2376,-95.9301
68110,41.3025,-95.8925
68111,41.2955,-95.9649
68112,41.3749,-95.9591
68113,41.1179,-95.9065
68114,41.2632,-96.0496
68116,41.2983,-96.1668
68117,41.2071,-96.0006
68118,41.2632,-96.1781
68122,41.3725,-96.0492
68123,41.1018,-95.9435
68124,41.2355,-96.0513
68127,41.2056,-96.0498
68128,41.1821,-96.0653
68130,41.2342,-96.1953
68131,41.2646,-95.9645
68132,41.2623,-96.0011
68133,41.1126,-95.9955
68134,41.3015,-96.0488
68135,41.2074,-96.1936
68136,41.1687,-96.1869
68137,41.2058,-96.1186
68138,41.1552,-96.1292
68142,41.3711,-96.1071
68144,41.235,-96.1184
68147,41.1731,-95.9597
68152,41.3674,-95.9966
68154,41.2651,-96.1144
68157,41.1785,-95.994
68164,41.2969,-96.1068
68178,41.2657,-95.9477
68301,40.4587,-96.5325
68303,40.2684,-97.4286
68304,40.8788,-96.3979
68305,40.3703,-95.8649
68307,40.7889,-96.131
68309,40.0558,-96.5672
68310,40.2498,-96.7495
68313,40.7837,-97.2713
68314,41.0113,-97.0359
68315,40.2526,-97.5441
68316,41.0246,-97.6264
68317,40.6717,-96.5073
68318,40.151,-96.6384
68319,40.9378,-97.7597
68320,40.4871,-95.939
68321,40.3892,-95.6883
68322,40.3425,-97.5496
68323,40.1427,-96.3822
68324,40.56,-96.2922
68325,40.0241,-97.7531
68326,40.2838,-97.6841
68327,40.0241,-97.624
68328,40.4854,-96.8351
68329,40.4979,-96.1692
68331,40.4729,-96.7148
68332,40.3151,-96.4003
68333,40.6223,-96.9493
68335,40.2714,-97.7935
68336,40.9659,-96.6909
68337,40.0984,-95.8319
68338,40.3139,-97.265
68339,40.7321,-96.8701
68340,40.1253,-97.7553
68341,40.381100000000004,-96.9203
68342,40.0972,-96.9463
68343,40.6182,-97.1321
68344,40.5667,-96.3998
68345,40.0408,-96.0246
68346,40.6577,-96.0252
68347,40.8046,-96.4258
68348,40.3103,-96.1329
68349,40.8316,-96.2969
68350,40.0415,-97.0696
68351,40.6614,-97.4346
68352,40.1424,-97.2292
68354,40.639,-97.5772
68355,40.109,-95.5679
68357,40.3129,-96.5478
68358,40.5313,-96.6083
68359,40.6313,-97.2848
68360,40.9506,-96.9564
68361,40.5121,-97.5988
68362,40.1523,-97.4414
68364,40.8327,-97.2188
68365,40.6046,-97.7184
68366,40.9741,-96.4349
68367,41.0395,-97.3968
68368,40.5607,-96.8215
68370,40.1396,-97.5476
68371,40.7714,-97.7901
68372,40.6093,-96.6039
68375,40.0332,-97.4561
68376,40.1744,-95.9453
68377,40.217,-97.0193
68378,40.386,-96.0184
68379,40.5199,-95.8674
68380,40.2419,-96.3837
68381,40.0766,-96.4806
68382,40.5973,-96.0241
68401,40.7386,-97.5911
68402,40.9078,-96.8572
68403,40.9209,-96.168
68404,40.6136,-96.7528
68405,40.7621,-97.0735
68406,40.5001,-97.3856
68407,40.9167,-96.267
68409,40.9077,-95.9542
68410,40.6358,-95.8838
68413,40.8461,-96.0263
68414,40.3081,-95.6658
68415,40.0696,-96.8212
68416,40.4103,-97.4595
68417,40.7332,-96.0941
68418,40.6878,-96.4034
68419,40.5998,-96.5112
68420,40.093,-96.2095
68421,40.494,-95.7435
68422,40.3887,-96.6947
68423,40.8075,-96.9574
68424,40.2992,-97.0163
68428,40.9644,-96.7931
68430,40.6686,-96.6634
68431,40.0676,-95.4382
68433,40.0531,-95.7382
68434,40.9096,-97.1169
68436,40.4303,-97.7383
68437,40.2261,-95.644
68438,40.6266,-96.7446
68439,40.9959,-97.2067
68440,40.0606,-97.0018
68441,40.2271,-96.2418
68442,40.2387,-95.7732
68443,40.4475,-96.3501
68444,40.4114,-97.5771
68445,40.3892,-97.0792
68446,40.6534,-96.1754
68447,40.2089,-96.0726
68448,40.5595,-96.0245
68450,40.3635,-96.2297
68452,40.3944,-97.8523
68453,40.4165,-97.3258
68454,40.6918,-96.2885
68455,40.82,-95.8973
68456,40.9091,-97.3209
68457,40.1532,-95.6994
68458,40.2275,-96.5091
68460,40.8907,-97.4351
68461,40.7623,-96.5114
68462,40.9521,-96.5197
68463,40.8758,-96.129
68464,40.4287,-97.2069
68465,40.4863,-97.0222
68466,40.0669,-96.6428
68467,40.8664,-97.5956
68502,40.7858,-96.698
68503,40.8246,-96.674
68504,40.8545,-96.6602
68505,40.8248,-96.6193
68506,40.7796,-96.6396
68507,40.8589,-96.6148
68508,40.8183,-96.7039
68510,40.8062,-96.6357
68512,40.7388,-96.7075
68514,40.922,-96.6531
68516,40.7353,-96.6428
68517,40.9362,-96.615
68520,40.8,-96.5523
68521,40.8683,-96.7055
68522,40.7872,-96.7642
68523,40.735,-96.7583
68524,40.907,-96.7874
68526,40.73,-96.5821
68527,40.8471,-96.5242
68528,40.8207,-96.8204
68531,40.9014,-96.7232
68532,40.7921,-96.8427
68601,41.4542,-97.3982
68620,41.7448,-98.0767
68621,41.4922,-96.6395
68622,41.9348,-98.6227
68623,41.4415,-98.152
68624,41.3456,-97.2294
68626,41.1695,-96.992
68627,41.559,-98.1744
68628,41.2276,-97.8369
68629,41.7197,-97.1326
68631,41.6919,-97.3429
68632,41.2459,-97.1316
68633,41.7062,-96.8964
68634,41.3899,-97.4931
68635,41.0834,-97.0159
68636,42.0092,-98.1526
68637,41.881,-98.7218
68638,41.3755,-97.9929
68640,41.4604,-97.7859
68641,41.7357,-97.0153
68642,41.6892,-97.5139
68643,41.706,-97.2633
68644,41.7043,-97.67
68647,41.5188,-97.6283
68648,41.4007,-96.8003
68649,41.505,-96.7854
68651,41.2282,-97.5701
68652,41.8617,-98.0445
68653,41.5582,-97.486
68654,41.067,-97.7791
68655,41.6556,-98.2425
68658,41.1978,-97.281
68659,41.5459,-96.9354
68660,41.5728,-97.8696
68661,41.4925,-97.0886
68662,41.2107,-97.4176
68663,41.3192,-97.6851
68664,41.704,-96.7865
68665,41.7699,-98.3922
68666,41.1106,-97.6112
68667,41.1098,-97.3047
68669,41.0792,-97.2369
68701,42.0198,-97.4426
68710,42.4419,-96.8593
68711,42.195,-99.039
68713,42.5401,-98.9596
68714,42.4307,-99.4935
68715,41.9639,-97.6099
68716,41.927,-96.8227
68717,42.3834,-97.2224
68718,42.6699,-97.6921
68719,42.9545,-98.5602
68720,42.345,-98.0147
68722,42.9299,-98.869
68723,42.2828,-97.2082
68724,42.638,-97.894
68725,42.1974,-98.7779
68726,42.1847,-98.2101
68727,42.5153,-97.2025
68728,42.3751,-96.9471
68729,42.4719,-97.9051
68730,42.7673,-97.5346
68731,42.4046,-96.4729
68732,42.4938,-96.9787
68733,42.2851,-96.7251
68734,42.4585,-98.804
68735,42.1395,-98.466
68736,42.7354,-97.3678
68739,42.626,-97.27
68740,42.1523,-97.2962
68741,42.343,-96.5945
68742,42.3524,-98.5294
68743,42.4574,-96.6245
68745,42.4562,-97.0839
68746,42.8096,-98.4374
68747,42.3911,-97.4961
68748,41.837,-97.4746
68749,42.4531,-97.4754
68751,42.6905,-96.9809
68752,42.0288,-97.7237
68753,42.8831,-99.4132
68755,42.9265,-99.13
68756,42.1836,-97.9803
68757,42.6533,-96.9279
68758,41.7924,-97.7859
68759,42.7041,-99.3105
68760,42.7088,-97.875
68761,42.0499,-97.9621
68763,42.501,-98.6082
68764,42.4049,-98.2317
68765,42.3423,-97.6137
68766,42.4332,-98.4031
68767,42.1992,-97.5536
68768,41.9952,-97.0664
68769,42.3252,-97.8113
68770,42.5616,-96.7648
68771,42.3956,-97.36
68773,42.3622,-98.1192
68774,42.8122,-97.2749
68776,42.4674,-96.4471
68777,42.8608,-98.688
68778,42.853,-99.7985
68779,41.9558,-97.1991
68780,42.633,-99.1282
68781,42.0257,-97.8638
68783,42.6185,-98.1592
68784,42.2572,-96.8914
68785,42.4265,-96.7241
68786,42.5016,-97.5574
68787,42.2138,-97.0309
68788,41.8396,-96.7213
68789,42.5435,-97.9703
68790,42.1567,-97.1818
68791,41.9884,-96.9844
68792,42.7429,-97.1082
68801,40.9477,-98.2921
68803,40.9561,-98.4146
68810,40.8553,-98.4637
68812,40.8878,-99.2838
68813,41.6991,-99.8564
68814,41.3165,-99.4129
68815,41.4183,-99.144
68816,41.1774,-98.1329
68817,41.2675,-98.7938
68818,40.8179,-98.0059
68820,41.1129,-98.7014
68821,42.0104,-99.7676
68822,41.3809,-99.6317
68823,41.9566,-99.156
68824,40.9941,-98.5977
68825,41.2641,-99.9681
68826,41.1636,-98.0164
68827,41.0427,-98.1815
68828,41.5497,-99.2373
68831,41.1087,-98.5547
68832,40.7633,-98.3692
68833,41.8258,-100.2054
68834,41.0316,-99.6589
68835,41.3319,-98.6172
68836,40.7098,-99.374
68837,41.6598,-99.0766
68838,41.2122,-98.6624
68840,40.7597,-98.8775
68841,40.7588,-98.1712
68842,41.5676,-98.5005
68843,40.9053,-97.8908
68844,41.0538,-99.0634
68845,40.721,-99.1647
68846,41.0683,-97.8952
68847,40.76,-99.0171
68849,40.7007,-99.1094
68850,40.8264,-99.7398
68852,41.1613,-99.1246
68853,41.2943,-98.9918
68854,41.0099,-98.0024
68855,41.1694,-99.3255
68856,41.5442,-99.7685
68858,40.9656,-99.3763
68859,41.4745,-98.8255
68860,41.1339,-99.7953
68861,40.7024,-99.2588
68862,41.6,-98.9365
68863,40.7663,-99.5321
68864,41.2636,-98.2352
68865,40.8965,-98.1787
68866,40.9769,-99.1244
68869,40.9961,-98.8842
68870,40.854,-99.1671
68871,41.1409,-98.8528
68872,41.0949,-98.334
68873,41.2401,-98.4538
68874,41.6441,-99.4189
68875,41.5631,-98.6705
68876,40.8184,-98.7552
68878,40.9823,-99.5179
68879,41.8977,-99.5098
68881,41.4384,-99.3519
68882,41.4357,-98.3911
68883,40.8082,-98.5973
68901,40.5916,-98.3727
68920,40.1545,-99.3399
68922,40.3352,-99.8964
68923,40.3591,-99.4683
68924,40.4956,-99.119
68925,40.4288,-98.4301
68926,40.106,-99.8403
68927,40.5,-99.6339
68928,40.2843,-98.6068
68929,40.1509,-99.05
68930,40.2848,-98.4156
68932,40.3153,-98.7227
68933,40.5178,-98.023
68934,40.3408,-98.1351
68935,40.3784,-97.962
68936,40.3284,-99.7714
68937,40.591,-99.8819
68938,40.4156,-98.1171
68939,40.1013,-98.9689
68940,40.5472,-99.2468
68941,40.4572,-98.2781
68942,40.0966,-98.3006
68943,40.0574,-97.9073
68944,40.6436,-98.0948
68945,40.5682,-98.7778
68946,40.1116,-99.9858
68947,40.2801,-99.0477
68948,40.3183,-100.0215
68949,40.4271,-99.3889
68950,40.4618,-98.6694
68952,40.0763,-98.6626
68954,40.6229,-98.2344
68955,40.5956,-98.5428
68956,40.6363,-98.691
68957,40.274,-98.2464
68958,40.5188,-99.4974
68959,40.484,-98.916
68960,40.0967,-99.1363
68961,40.209,-98.0438
68964,40.2381,-97.9119
68966,40.1599,-99.4673
68967,40.254,-99.6244
68969,40.3039,-99.2834
68970,40.1103,-98.5096
68971,40.1106,-99.2479
68972,40.1189,-98.811
68973,40.4548,-98.5648
68974,40.1259,-97.8677
68975,40.6188,-97.9486
68976,40.5903,-99.7278
68977,40.0698,-99.6309
68978,40.0667,-98.0975
68979,40.5897,-97.8515
68980,40.6766,-98.2507
68981,40.2787,-98.8962
68982,40.3323,-99.1801
69001,40.2467,-100.6439
69020,40.1972,-100.3009
69021,40.1416,-101.5403
69022,40.3798,-100.1919
69023,40.4833,-101.9075
69024,40.2327,-100.8471
69025,40.6209,-100.5095
69026,40.0468,-100.4297
69027,40.4277,-101.5428
69028,40.6359,-100.0543
69029,40.709,-100.253
69030,40.2117,-101.9199
69032,40.5707,-101.0144
69033,40.5594,-101.676
69034,40.2508,-100.4337
69036,40.0487,-100.2743
69037,40.185,-101.4057
69038,40.5873,-100.7459
69039,40.6963,-100.3917
69040,40.3503,-101.1252
69041,40.1951,-101.7655
69042,40.4767,-100.4053
69043,40.1287,-101.2552
69044,40.1301,-101.0165
69045,40.4654,-101.3692
69046,40.0764,-100.0865
69101,41.1419,-100.8006
69120,41.397,-100.2181
69121,41.5136,-101.6888
69122,41.1313,-102.1024
69123,41.0114,-100.3718
69125,41.6265,-102.8245
69127,41.1428,-101.9321
69128,41.2267,-103.9288
69129,41.1133,-102.409
69130,40.8941,-99.953
69131,41.4074,-102.9735
69132,40.7934,-100.9579
69133,41.1884,-103.4603
69134,40.8353,-101.3763
69135,42.2951,-100.2198
69138,40.9958,-100.1766
69140,40.8503,-101.7735
69141,41.3065,-102.955
69142,41.9139,-100.3049
69143,41.2116,-101.0421
69144,41.2722,-101.5375
69145,41.246,-103.6677
69146,41.3125,-101.7734
69147,41.575,-102.0935
69148,41.5904,-102.5983
69149,41.2217,-102.6771
69150,40.8477,-101.5431
69151,41.0902,-100.4953
69152,42.1659,-101.215
69153,41.1014,-101.6757
69154,41.4306,-102.3518
69155,41.1884,-101.3894
69156,41.3108,-103.3319
69157,42.0622,-100.1534
69161,42.1565,-100.7813
69162,41.1292,-103.0166
69163,41.5696,-100.5416
69165,41.2649,-101.2073
69166,42.0282,-100.6086
69167,41.5962,-101.006
69168,40.799,-101.9865
69169,40.8219,-101.1609
69170,40.796,-100.7443
69171,40.89,-100.0707
69201,42.7398,-100.5671
69210,42.3596,-99.9239
69211,42.8321,-101.3032
69212,42.9329,-100.8014
69214,42.5985,-100.0997
69216,42.9778,-100.9836
69217,42.5648,-99.6668
69218,42.7892,-101.6748
69219,42.5775,-101.2034
69220,42.8656,-100.1304
69221,42.5825,-100.3009
69301,42.123,-102.8813
69331,41.8973,-102.9913
69333,42.0509,-101.9666
69334,41.8218,-103.2902
69335,42.0748,-102.1098
69336,41.6285,-103.1674
69337,42.8272,-103.0129
69339,42.6043,-103.4129
69340,42.2149,-102.2079
69341,41.721,-103.6328
69343,42.7024,-102.0331
69345,41.5896,-103.7446
69346,42.6252,-103.793
69347,42.6066,-102.6844
69348,42.2755,-103.3505
69350,41.9612,-101.7649
69351,42.0288,-102.4219
69352,41.804,-103.9735
69353,41.7472,-103.4165
69354,42.3692,-103.6036
69355,41.7833,-103.5062
69356,41.9016,-103.4509
69357,42.1105,-103.7685
69358,42.0663,-103.9683
69360,42.6969,-102.4671
69361,41.9228,-103.6229
69365,42.985,-102.5049
69366,42.1828,-101.586
69367,42.8118,-103.3304
70001,29.9837,-90.1672
70002,30.0122,-90.1625
70003,30.0012,-90.2097
70005,29.9994,-90.1341
70006,30.014,-90.1913
70030,29.8192,-90.4397
70031,29.9435,-90.2956
70032,29.9586,-89.9975
70036,29.714,-90.1215
70037,29.8275,-90.0247
70038,29.3492,-89.4388
70039,29.8869,-90.389
70040,29.7447,-89.9383
70041,29.3395,-89.4815
70043,29.9484,-89.9627
70047,29.9689,-90.3673
70049,30.0305,-90.5713
70050,29.3796,-89.5903
70051,30.0861,-90.6476
70052,30.0551,-90.695
70053,29.9134,-90.0532
70056,29.8874,-90.0273
70057,29.9622,-90.4642
70058,29.8689,-90.0649
70062,29.9917,-90.2582
70065,30.0273,-90.2535
70067,29.7109,-90.0968
70068,30.1561,-90.4369
70070,29.8298,-90.3106
70071,30.0516,-90.7059
70072,29.8357,-90.1103
70075,29.9335,-89.9219
70076,30.0617,-90.6496
70079,30.0034,-90.4102
70080,29.884,-90.4337
70082,29.5637,-89.7496
70083,29.4631,-89.8948
70084,30.0756,-90.5675
70085,29.8367,-89.7374
70086,30.0362,-90.8654
70087,29.976,-90.315
70090,29.9693,-90.7011
70091,29.1191,-89.2711
70092,29.8989,-89.8953
70094,29.9158,-90.2076
70112,29.957,-90.0769
70113,29.943,-90.0831
70114,29.9374,-90.0323
70115,29.9239,-90.1025
70116,29.9674,-90.0648
70117,29.9682,-90.03
70118,29.9447,-90.1257
70119,29.9751,-90.0869
70121,29.9598,-90.1633
70122,30.0134,-90.0628
70123,29.9499,-90.2056
70124,30.0074,-90.1039
70125,29.9521,-90.1033
70126,30.0182,-90.0207
70127,30.0236,-89.9779
70128,30.0508,-89.956
70129,30.0809,-89.8134
70130,29.9374,-90.0696
70131,29.9063,-89.9583
70139,29.9503,-90.071
70163,29.9501,-90.0754
70301,29.8083,-90.7503
70339,29.9095,-91.1829
70340,29.6698,-91.1054
70341,30.0325,-91.0675
70342,29.6931,-91.2383
70343,29.5484,-90.5572
70344,29.1769,-90.5151
70345,29.5484,-90.259
70346,30.1537,-91.0032
70352,29.6844,-90.9402
70353,29.3581,-90.7001
70354,29.4526,-90.2824
70355,29.7172,-90.469
70356,29.6316,-90.9709
70357,29.2423,-90.2195
70358,29.2147,-90.0275
70359,29.694,-90.7765
70360,29.5787,-90.8054
70363,29.5383,-90.7046
70364,29.6276,-90.6818
70372,29.783,-90.989
70373,29.598,-90.3187
70374,29.6045,-90.502
70375,29.6901,-90.5364
70377,29.3473,-90.5026
70380,29.7316,-91.1341
70390,29.8973,-91.0311
70391,29.9908,-91.0608
70392,29.7312,-91.3183
70393,29.9914,-91.0073
70394,29.6927,-90.6161
70395,29.6974,-90.8617
70397,29.3968,-90.7913
70401,30.5336,-90.4554
70402,30.5162,-90.4701
70403,30.4856,-90.4877
70420,30.4847,-89.953
70422,30.7348,-90.4808
70426,30.9265,-89.8586
70427,30.7442,-89.9121
70431,30.6168,-89.9674
70433,30.4588,-90.1563
70435,30.557,-90.1066
70436,30.793,-90.5216
70437,30.6196,-90.2092
70438,30.8462,-90.1113
70441,30.86,-90.7491
70442,30.6931,-90.334
70443,30.6327,-90.5346
70444,30.897,-90.4894
70445,30.3754,-89.9103
70446,30.6302,-90.3497
70447,30.4226,-90.2058
70448,30.3622,-90.0395
70449,30.2739,-90.6701
70450,30.9287,-90.2668
70451,30.5484,-90.4809
70452,30.4209,-89.7992
70453,30.7007,-90.7649
70454,30.3628,-90.3586
70455,30.5299,-90.324
70456,30.7871,-90.5046
70458,30.2619,-89.7942
70460,30.298,-89.8407
70461,30.2311,-89.7169
70462,30.3763,-90.5807
70463,30.6584,-89.9039
70464,30.5512,-89.919
70465,30.8563,-90.5239
70466,30.5687,-90.5008
70471,30.407,-90.0634
70501,30.2418,-91.991
70503,30.1709,-92.0548
70506,30.1955,-92.0813
70507,30.2783,-92.028
70508,30.1552,-92.0282
70510,29.8946,-92.1932
70512,30.4157,-91.9205
70513,29.9,-91.9033
70514,29.8498,-91.5469
70515,30.4525,-92.5777
70516,30.3709,-92.3036
70517,30.2982,-91.8336
70518,30.1348,-91.9275
70519,30.0802,-91.8974
70520,30.331,-92.0337
70523,29.8718,-91.44
70524,30.557,-92.3113
70525,30.4115,-92.2188
70526,30.2101,-92.38
70528,29.9395,-91.985
70529,30.2023,-92.1616
70531,30.2339,-92.5175
70532,30.4527,-92.697
70533,29.8901,-92.0465
70534,30.217,-92.4382
70535,30.4633,-92.4202
70537,30.2516,-92.5702
70538,29.8056,-91.4984
70541,30.4267,-92.0476
70542,30.0097,-92.5848
70543,30.3354,-92.5011
70544,29.9041,-91.6621
70546,30.2664,-92.6736
70548,29.813,-92.4052
70549,30.0691,-92.8047
70550,30.5186,-92.1877
70552,30.0676,-91.6727
70554,30.6182,-92.4843
70555,30.0814,-92.1459
70556,30.1957,-92.5571
70558,30.1005,-92.0758
70559,30.1288,-92.5027
70560,29.9219,-91.8787
70563,30.0166,-91.71
70570,30.5337,-92.105
70575,29.9489,-92.1581
70576,30.781,-92.4183
70577,30.5504,-91.9342
70578,30.2319,-92.2615
70580,30.6752,-92.4283
70581,30.2509,-92.7314
70582,30.1616,-91.7839
70583,30.2611,-92.1237
70584,30.3891,-92.0974
70585,30.8783,-92.4077
70586,30.7465,-92.3281
70589,30.6803,-92.0032
70591,30.2577,-92.8328
70592,30.0806,-92.0124
70601,30.2268,-93.2154
70605,30.1293,-93.2735
70607,30.0384,-93.1901
70611,30.3481,-93.2036
70615,30.2554,-93.1265
70630,30.0258,-93.0168
70631,29.8534,-93.5683
70632,29.8369,-93.0578
70633,30.426,-93.3913
70634,30.7934,-93.2401
70637,30.6976,-92.9635
70638,30.8495,-92.7972
70639,30.9783,-93.4911
70640,30.3719,-92.9046
70643,29.8206,-92.8116
70644,30.7923,-92.9456
