"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00023233","1991","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","","","47.5","","47.5","0","48","0","27","0","0","","0","0","0","0","3","0","0","0","111","0","3","0","-0.6","0,1201,","0",",0,1231,+","0","T,0,0320,+","33.5",",0,1229,","35.0","0,1020,","-0.6","0,1201","","","","","0.0","0,0129","","","","","","","1649.3","","1649.3","0","287.4",",0","0","T,0","14.07","0","19.51","0","8.64","0","","","","","","","",""
"USW00023233","1992","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","","","87.5","","87.5","0","48","0","33","0","0","","0","0","0","0","2","0","0","0","183","0","2","0","-0.6","0,1218,","0",",0,1231,+","0","T,0,1229,+","31.2",",0,0305,","34.4","0,1006,","-0.6","0,1218","","","","","","","","","","","","","1219.1","","1219.1","0","295.8",",0","0","T,0","15.38","0","20.89","0","9.86","0","","","","","","","",""
"USW00023233","1993","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","","","77.8","","77.8","0","58","0","36","0","0","","0","0","0","0","4","0","0","0","151","0","7","0","-1.7","0,0103,","0",",0,1231,+","0",",0,1231,+","26.7",",0,0117,","35.6","0,0624,","-1.1","0,1124","","","","","0.0","0,0104","","","","","","","1285.6","","1285.6","0","385.0",",0","0",",0","15.00","0","20.56","0","9.44","0","","","","","","","",""
"USW00023233","1994","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","","","39.9","","39.9","0","49","0","29","0","0","","0","0","0","0","7","0","0","0","105","0","4","0","-1.1","0,1209,","0",",0,1231,+","0","T,0,1126,+","18.3",",0,1212,+","35.0","0,0915,","0.0","0,1119","","","","","0.0","0,0214","","","","","","","1435.4","","1435.4","0","301.8",",0","0","T,0","13.88","0","19.25","0","8.50","0","","","","","","","",""
"USW00023233","1995","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1498.8","","1498.8","","","","","","","","","","","","","","","","","","",""
"USW00023233","1996","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","","","85.0","","85.0","X","59","X","37","X","0","","0","X","0","X","1","X","0","X","152","X","8","X","0.0","X,1203,","0",",X,1231,+","0",",X,1231,+","42.2",",X,1221,","39.4","X,1008,","0.0","X,1203","","","","","","","","","","","","","","","","","493.7",",X","0",",X","15.08","X","20.61","X","9.56","X","","","","","","","",""
"USW00023233","1997","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","","","151.0","","151.0","X","57","X","23","X","0","","0","X","0","X","6","X","0","X","177","X","9","X","-0.6","X,1225,+","0",",X,1231,+","0",",X,1231,+","45.5",",X,1126,","36.7","X,0923,","0.0","X,1223","","","","","0.0","X,0304","","","","","","","1349.0","","1349.0","X","358.4",",X","0",",X","15.24","X","20.82","X","9.67","X","","","","","","","",""
"USW00023233","1998","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","","","56.2","","56.2","0","99","0","56","0","","","","","0","0","9","0","0","0","109","0","0","0","-4.4","0,1223,+","","","","","38.6",",0,0203,","31.7","0,0803,","0.0","0,1205","-4.4","0,1221","-4.4","0,1221","","","","","","","","","1405.0","","1405.0","0","662.0",",0","","","14.05","0","18.97","0","9.12","0","","","","","","","",""
"USW00023233","1999","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.5","W","34.8","","34.8","0","58","0","29","0","","","","","0","0","12","0","0","0","110","0","1","0","-1.7","0,0108,","","","","","23.4",",0,0131,","33.9","0,1010,","0.0","0,1208","","","","","0.0","0,0202","","","","","","","1877.9","","1877.9","0","263.4",",0","","","13.42","0","18.85","0","8.00","0","120","W","280","W","17.4","W","21.5","W"
"USW00023233","2000","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.5","W","39.4","","39.4","W","71","W","32","W","","","","","0","W","3","W","0","W","118","W","3","W","-0.6","W,1230,+","","","","","67.6",",W,0123,","37.2","W,0614,","-0.6","W,1230","","","","","-0.6","0,0106","","","","","","","1463.4","","1463.4","W","397.2",",W","","","14.18","W","19.39","W","8.97","W","120","W","130","W","17.9","W","22.8","W"
"USW00023233","2001","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.6","X","39.7","","39.7","0","53","0","32","0","","","","","0","0","6","0","0","0","111","0","4","0","-1.7","0,0208,+","","","","","18.8",",0,0110,","37.2","0,0930,","","","","","","","-1.7","W,0208","","","","","","","1668.2","","1668.2","0","300.5",",0","","","14.02","0","19.15","0","8.89","0","130","X","120","X","17.0","X","21.0","X"
"USW00023233","2002","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.5","X","45.0","","45.0","0","34","0","12","0","","","","","0","0","15","0","0","0","116","0","6","0","-2.2","0,0130,+","","","","","18.3",",0,1216,","33.3","0,1007,+","0.0","0,1223","","","","","0.0","0,0308","-2.2","0,0130","","","","","1704.5","","1704.5","0","121.1",",0","","","13.84","0","19.20","0","8.48","0","240","X","240","X","17.4","X","21.9","X"
"USW00023233","2003","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.5","X","111.5","","111.5","0","53","0","23","0","","","","","0","0","2","0","0","0","133","0","11","0","0.0","0,1123,+","","","","","40.4",",0,1229,","36.1","0,0627,","0.0","0,1122","","","","","","","","","","","","","1530.8","","1530.8","0","209.4",",0","","","14.51","0","19.97","0","9.05","0","120","X","120","X","17.4","X","19.7","X"
"USW00023233","2004","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.5","X","82.1","","82.1","0","46","0","27","0","","","","","0","0","8","0","0","0","126","0","11","0","-2.8","0,1129,","","","","","26.9",",0,1230,","37.8","0,0426,","0.0","0,1122","-2.8","0,1129","","","-1.1","0,0104","","","","","","","1418.6","","1418.6","0","307.4",",0","","","14.54","0","19.88","0","9.19","0","130","X","130","X","17.9","X","20.1","X"
"USW00023233","2005","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.5","X","21.1","","21.1","0","78","0","48","0","","","","","0","0","2","0","0","0","125","0","2","0","-0.6","0,1204,","","","","","38.1",",0,0322,","33.3","0,0723,","0.0","0,1127","","","","","","","","","","","","","1459.3","","1459.3","0","420.9",",0","","","14.51","0","19.73","0","9.30","0","120","X","120","X","17.4","X","20.6","X"
"USW00023233","2006","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.4","W","59.6","","59.6","0","70","0","43","0","","","","","0","0","11","0","0","0","126","0","3","0","-1.1","0,1218,+","","","","","20.8",",0,1113,","33.9","0,0912,+","-0.6","0,1124","","","","","0.0","0,0221","","","","","","","1538.9","","1538.9","0","385.1",",0","","","14.02","0","19.48","0","8.57","0","120","X","130","X","20.6","X","23.7","X"
"USW00023233","2007","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.3","W","58.4","","58.4","0","49","0","27","0","","","","","0","0","22","0","0","0","125","0","4","0","-5.6","0,0113,","","","","","14.2",",0,1016,","34.4","0,1023,","-1.1","0,1209","","","","","-0.6","0,0301","-3.9","0,0116","-5.6","0,0113","","","1719.4","","1719.4","0","200.9",",0","","","13.83","0","19.44","0","8.21","0","270","X","210","X","14.3","X","23.7","X"
"USW00023233","2008","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.3","W","96.1","","96.1","0","44","0","30","0","","","","","0","0","4","0","0","0","130","0","12","0","-1.1","0,1217,","","","","","28.2",",0,0104,","36.7","0,0516,","-1.1","0,1217","","","","","0.0","0,0205","","","","","","","1696.5","","1696.5","0","254.4",",0","","","14.10","0","19.78","0","8.41","0","110","X","110","X","19.7","X","24.6","X"
"USW00023233","2009","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.3","W","78.7","","78.7","0","56","0","28","0","","","","","0","0","9","0","0","0","136","0","7","0","-1.7","0,1209,","","","","","41.9",",0,1013,","37.2","0,0421,+","-0.6","0,1206","","","","","0.0","0,0310","","","","","","","1502.0","","1502.0","0","279.2",",0","","","14.23","0","19.74","0","8.72","0","110","X","100","X","19.2","X","22.8","X"
"USW00023233","2010","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.3","W","60.7","","60.7","0","77","0","47","0","","","","","0","0","2","0","0","0","104","0","8","0","0.0","0,1129,+","","","","","34.3",",0,0405,","38.9","0,0927,","0.0","0,1125","","","","","","","","","","","","","1616.0","","1616.0","0","487.2",",0","","","14.15","0","19.34","0","8.95","0","220","X","330","X","17.9","X","57.2","X"
"USW00023233","2011","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.3","W","57.9","","57.9","X","59","X","31","X","","","","","0","X","6","X","0","X","111","X","4","X","-1.1","X,1222,","","","","","25.4",",X,1005,","35.0","X,0928,","0.0","X,1208","","","","","-0.6","X,0227","","","","","","","1556.5","","1556.5","X","334.3",",X","","","14.26","X","19.62","X","8.89","X","110","X","110","X","17.4","X","21.5","X"
"USW00023233","2012","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.4","X","55.2","","55.2","X","58","X","31","X","","","","","0","X","4","X","0","X","152","X","6","X","-2.8","X,0117,","","","","","56.4",",X,1130,","38.3","X,1002,","0.0","X,1219","","","","","-1.7","X,0118","-2.8","X,0117","","","","","1468.6","","1468.6","X","348.7",",X","","","14.70","X","20.15","X","9.26","X","100","X","110","X","17.4","X","21.0","X"
"USW00023233","2013","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.3","W","77.9","","77.9","W","30","W","11","W","","","","","0","W","14","W","0","W","166","W","1","W","-3.2","W,1209,","","","","","13.7",",W,0105,","32.8","W,1006,","-1.0","W,1204","-2.7","W,1205","","","0.0","X,0115","-2.2","X,0114","","","","","1429.3","","1429.3","W","82.9",",W","","","14.55","W","20.36","W","8.74","W","110","W","250","W","16.5","W","23.7","W"
"USW00023233","2014","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.2","W","137.1","","137.1","W","50","W","23","W","0","","0","H","0","W","0","W","0","W","204","W","9","W","1.1","W,1231,","0",",H,1231,+","0",",H,1231,+","81.8",",W,1211,","36.1","W,1003,","","","","","","","","","","","","","","","1190.2","","1190.2","W","331.1",",W","0",",H","16.12","W","21.43","W","10.80","W","110","W","100","W","17.9","W","21.9","W"
"USW00023233","2015","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.2","W","197.9","","197.9","W","35","W","20","W","","","","","0","W","3","W","0","W","206","W","12","W","0.0","W,1230,+","","","","","31.0",",W,1102,","36.1","W,0908,","0.0","W,1226","","","","","","","","","","","","","813.5","","813.5","W","174.3",",W","","","16.08","W","21.67","W","10.49","W","110","W","110","W","16.1","W","19.7","W"
"USW00023233","2016","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.5","W","57.2","","57.2","W","51","W","29","W","0","","0","H","0","W","2","W","0","W","141","W","6","W","-1.6","W,1218,","0",",H,1231,+","0",",H,1231,+","33.0",",W,0305,","38.3","W,0926,","-1.6","W,1218","","","","","0.0","W,0101","","","","","","","1161.2","","1161.2","W","319.7",",W","0",",H","15.05","W","20.28","W","9.83","W","110","W","120","W","16.1","W","20.6","W"
"USW00023233","2017","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","3.6","W","147.5","","147.5","W","55","W","30","W","0","","","","0","W","2","W","0","W","169","W","10","W","-1.0","W,1221,","0",",H,1231,+","","","43.7",",W,0220,","42.8","W,0902,","-0.5","W,1205","","","","","","","","","","","","","1377.3","","1377.3","W","337.1",",W","","","15.30","W","20.90","W","9.71","W","100","W","100","W","26.4","W","31.7","W"
