usaf,wban,station,ctry,st,call,lat,lon,elev,begin,end
621180,99999,MOORED BUOY,US,NA,NA,57.7,0.9,-999,2005-07-01,2009-11-19
621200,99999,GARIAT EL-SHARGHIA,LY,NA,NA,30.383,13.583,497,1973-01-01,2018-06-15
621210,99999,EL HAMADA,LY,NA,NA,29.517,12.933,623,2004-05-17,2015-09-05
621220,99999,MOORED BUOY,US,NA,NA,56.5,2.017,-999,2004-08-01,2009-02-09
621240,99999,SEBHA,LY,NA,HLLS,26.987,14.473,434.9,1949-01-08,2014-01-11
621250,99999,MOORED BUOY,US,NA,NA,53.8,-3.8,-999,2005-07-03,2011-04-25
621260,99999,MOORED BUOY,US,NA,NA,53.8,-3.6,-999,2004-10-30,2005-06-28
621300,99999,MOORED BUOY,US,NA,NA,53,1.7,-999,2004-11-10,2005-09-07
621310,99999,HON,LY,NA,NA,29.117,15.95,267,1949-01-30,2018-06-16
621370,99999,PLATFORM NO. 62137,US,NA,NA,57.35,1.467,0,2004-07-26,2017-04-30
621410,99999,MOORED BUOY,US,NA,NA,60.8,1.6,-999,2005-03-21,2011-07-18
621430,99999,MOORED BUOY,US,NA,NA,58.3,0.4,-999,2004-07-26,2004-07-26
621450,99999,MARADA,LY,NA,NA,29.467,19.333,37,2008-09-01,2014-03-04
621500,99999,MOORED BUOY,US,NA,NA,58,0.6,-999,2004-12-02,2005-08-23
621610,99999,JALO,LY,NA,NA,29.033,21.567,60,1949-01-29,2018-06-16
621760,99999,GIGHBUB,LY,NA,NA,29.75,24.533,-1,1949-01-31,2018-06-15
622000,99999,OBARI,LY,NA,HLUB,26.6,12.783,463,1988-05-02,2014-09-15
622120,99999,GHAT,LY,NA,HLGT,25.146,10.143,699.8,1981-12-01,2017-05-10
622250,99999,TRAGEN,LY,NA,NA,25.933,14.45,421,2008-09-01,2016-09-04
622590,99999,TAZERBO,LY,NA,NA,25.673,21.091,261.2,1962-04-03,2018-06-16
622710,99999,KUFRA,LY,NA,HLKF,24.179,23.314,416.7,1949-01-29,2018-06-14
623000,99999,SALLOUM,EG,NA,NA,31.533,25.183,6,1957-01-01,2005-11-10
623010,99999,SIDI BARRANI,EG,NA,NA,31.617,25.9,23,1999-01-28,2005-09-28
623030,99999,SIDI BARRANI,EG,NA,NA,31.633,25.967,23,1957-01-01,2017-07-05
623050,99999,SALLUM PLATEAU,EG,NA,NA,31.567,25.133,6,1937-01-03,2018-06-16
623060,99999,MERSA MATRUH,EG,NA,HEMM,31.325,27.222,28.7,1937-01-03,2018-06-16
623080,99999,RAS EL HIKMA,EG,NA,NA,31.117,27.867,40,2001-08-05,2016-10-09
623090,99999,DABAA,EG,NA,NA,31.017,28.433,18,1957-01-02,2018-06-16
623150,99999,PORT ALEXANDRIA,EG,NA,NA,31.183,29.867,14,2001-07-11,2015-04-07
623180,99999,ALEXANDRIA INTL,EG,NA,HEAX,31.184,29.949,-1.8,1937-01-03,2018-06-16
623240,99999,ROSETTA,EG,NA,NA,31.45,30.367,1,2002-03-12,2015-08-03
623250,99999,BALTIM,EG,NA,NA,31.55,31.1,2,1994-08-01,2018-01-05
623290,99999,PORT DAMIETTA,EG,NA,NA,31.467,31.767,4,2004-01-17,2016-02-10
623300,99999,DAMIETTA,EG,NA,NA,31.417,31.817,1,1937-01-03,2014-11-05
623320,99999,PORT SAID/EL GAMIL,EG,NA,NA,31.283,32.233,6,1987-09-01,2014-03-11
623330,99999,PORT SAID,EG,NA,NA,31.267,32.3,6,1949-03-01,2018-06-16
623350,99999,RAFH-AGRIMET,EG,NA,NA,31.2,34.2,73,2003-12-30,2017-05-04
623360,99999,EL ARISH-AGRIMET,EG,NA,NA,31.083,33.817,27,1938-11-03,2018-05-26
623370,99999,EL ARISH INTL,EG,NA,HEAR,31.073,33.836,36.9,1985-06-01,2018-06-16
623380,99999,GHAZZA,EG,NA,NA,31.5,34.45,16,1960-01-02,2015-05-11
623390,99999,DAMANHOUR,EG,NA,NA,31.033,30.467,2,1989-03-29,2016-11-01
623430,99999,AD DANABIQ,EG,NA,NA,31.05,31.467,7,1960-01-01,2011-09-14
623450,99999,TAHRIR,EG,NA,NA,30.65,30.7,15,1988-06-04,2017-03-13
623480,99999,TANTA,EG,NA,NA,30.783,31,12,1960-01-01,2016-02-12
623570,99999,WADI EL NATROON,EG,NA,NA,30.4,30.35,1,1996-04-07,2018-06-16
623600,99999,SHEBIN EL KOM,EG,NA,NA,30.6,31.017,11,2001-10-29,2017-01-31
623601,99999,BORG EL ARAB INTL,EG,NA,HEBA,30.918,29.696,53.9,2004-05-10,2018-06-16
623630,99999,BANHA,EG,NA,NA,30.467,31.183,14,2001-07-29,2017-08-12
623660,99999,CAIRO INTL,EG,NA,HECA,30.122,31.406,116.4,1943-10-31,2018-06-16
623661,99999,MARSA ALAM INTL,EG,NA,HEMA,25.557,34.582,76.5,2004-05-10,2018-06-16
623662,99999,ISMALIA,EG,NA,NA,30.583,32.25,3,2005-04-19,2012-12-29
623663,99999,MINYA,EG,NA,HEAM,28,30.75,1,2007-08-19,2009-10-27
623664,99999,ST CATHERINE INTL,EG,NA,NA,28.683,34.067,1331,2007-08-22,2018-06-16
623665,99999,EDFU,EG,NA,NA,24.983,32.867,85,2009-08-01,2017-07-21
623670,99999,CAIRO ALMAZA,EG,NA,NA,30.083,31.367,51,2010-08-20,2010-08-20
623680,99999,CAIRO WEST,EG,NA,NA,30.117,30.917,151,1973-01-01,2017-07-03
623690,99999,BAHTIM,EG,NA,NA,30.133,31.25,16,2001-09-24,2002-06-01
623710,99999,CAIRO H.Q.,EG,NA,NA,30.083,31.283,26,1999-04-09,2003-05-29
623730,99999,EMBABA,EG,NA,NA,30.067,31.183,19,1974-04-23,2011-06-29
623750,99999,GIZA-AGRIMET,EG,NA,NA,30.05,31.217,18,2001-10-16,2017-06-09
623780,99999,HELWAN,EG,NA,HE15,29.867,31.333,141,1938-10-02,2016-08-24
623810,99999,FAYOUM,EG,NA,NA,29.3,30.85,23,1960-01-01,2016-04-22
623860,99999,MINYA,EG,NA,NA,28.083,30.733,40,1988-10-06,2004-09-21
623870,99999,MINYA,EG,NA,HE25,28.083,30.733,37.2,1938-10-02,2018-06-16
623890,99999,MALAWY-AGRIMET,EG,NA,NA,27.7,30.75,44,2003-12-30,2013-10-21
623920,99999,ASYUT-AGRIMET,EG,NA,NA,27.2,31.167,52,1938-02-08,2005-11-07
623930,99999,ASYUT INTL,EG,NA,HEAT,27.047,31.012,235.3,1949-03-23,2018-06-16
623970,99999,SOHAG AIRPORT,EG,NA,HEMK,26.333,31.75,92.7,1999-01-01,2016-03-25
623980,99999,SOHAG INTL AIRPORT,EG,NA,HESG,26.333,31.733,92.7,2013-05-14,2018-06-16
624020,99999,QENA,EG,NA,NA,26.183,32.733,74,1938-10-01,2013-07-01
624030,99999,SOUTH OF VALLEY UNIVERSITY,EG,NA,NA,26.2,32.75,96,2004-05-10,2018-04-19
624050,99999,LUXOR INTL,EG,NA,HELX,25.671,32.707,89.6,1943-11-30,2018-06-16
624080,99999,EDFOU,EG,NA,NA,24.983,32.817,89,2008-05-23,2012-08-05
624110,99999,DARAW,EG,NA,HE23,24.416,32.956,99.1,1985-05-08,2005-01-03
624140,99999,ASWAN INTL,EG,NA,HESN,23.964,32.82,201.8,1937-01-03,2018-06-15
624160,99999,SIWA,EG,NA,NA,29.25,25.517,3,2001-07-07,2016-10-17
624170,99999,SIWA,EG,NA,NA,29.2,25.483,-15,1937-01-03,2018-06-16
624190,99999,ABU SIMBEL,EG,NA,HEBL,22.376,31.612,187.8,1973-07-23,2018-05-27
624200,99999,BAHARIA,EG,NA,NA,28.333,28.867,130,1949-09-05,2018-06-16
624230,99999,FARAFRA,EG,NA,NA,27.05,27.983,78,1950-03-13,2018-06-16
624250,99999,SHARK EL OWEINAT INTL,EG,NA,HEOW,22.586,28.717,261.8,2001-07-13,2018-03-24
624320,99999,DAKHLA,EG,NA,NA,25.5,28.967,117,1938-03-10,2018-06-16
624350,99999,KHARGA,EG,NA,NA,25.45,30.533,73,1957-01-01,2018-06-16
624380,99999,ABU SUWAYR,EG,NA,NA,30.567,32.1,16,1958-11-02,2011-08-02
624400,99999,ISMAILIA,EG,NA,HEIS,30.6,32.25,12.5,1937-01-03,2018-06-16
624410,99999,ISMAILIA          &,EG,NA,NA,30.6,32.283,3,1979-10-11,1988-10-10
624440,99999,FAID,EG,NA,NA,30.317,32.283,11,1949-03-04,1952-12-31
624470,99999,MADIYAH,EG,NA,NA,30.05,32.533,14,1949-03-04,1952-01-05
624490,99999,PORT TAWFIK,EG,NA,NA,29.933,32.567,4,1979-10-17,2004-11-15
624500,99999,EL-SUEZ,EG,NA,NA,29.867,32.467,3.6,1960-01-01,2017-05-03
624520,99999,NEKHEL,EG,NA,NA,29.917,33.733,403,2001-09-16,2018-06-16
624530,99999,ELHASANA,EG,NA,NA,30.45,33.767,255,2004-01-15,2017-08-15
624540,99999,BEAR EL ABD,EG,NA,NA,30.967,32.767,24,2004-06-17,2016-09-13
624550,99999,RAS SEDR,EG,NA,NA,29.583,32.717,16,1996-02-01,2018-06-16
624560,99999,TABA AIRPORT (RAS ELNAKB),EG,NA,NA,29.6,34.783,749,2004-05-18,2012-07-30
624570,99999,SANT KATREIN AIRPORT,EG,NA,NA,28.683,34.05,1331,2011-01-14,2012-11-16
624580,99999,ABURDEES,EG,NA,NA,28.9,33.183,8,2001-09-03,2018-06-16
624590,99999,EL TOR,EG,NA,HETR,28.209,33.646,35.1,1938-11-01,2018-06-16
624600,99999,SHARM EL SHEIKH,EG,NA,NA,27.967,34.383,51,2005-04-18,2012-11-21
624620,99999,JIYANKLIS NEW,EG,NA,HEGS,30.82,30.191,14.9,1957-01-01,2011-05-01
624630,99999,HURGHADA INTL,EG,NA,HEGN,27.178,33.799,15.8,1990-02-15,2018-06-16
624639,99999,SHARM EL SHEIKH INT,EG,NA,NA,27.967,34.383,45,1997-09-01,2018-06-16
624640,99999,HURGUADA,EG,NA,NA,27.283,33.733,7,1949-03-01,2014-09-07
624650,99999,KOSSEIR,EG,NA,NA,26.133,34.25,11,1938-10-02,2018-05-15
624655,99999,TABA INTL,EG,NA,NA,29.6,34.767,768,1999-07-10,2017-11-04
624670,99999,DAHAB,EG,NA,NA,28.483,34.5,19,2004-02-22,2017-02-06
624760,99999,SHALATIN,EG,NA,NA,23.133,35.583,21,2003-03-30,2018-06-16
625600,99999,MOORED BUOY,US,NA,NA,30.1,-19.4,-999,2004-03-04,2005-09-25
625620,99999,MOORED BUOY,US,NA,NA,28.1,-15,-999,2005-12-22,2005-12-22
625630,99999,MOORED BUOY,US,NA,NA,31.2,-13.5,-999,2004-04-19,2004-06-11
625650,99999,MOORED BUOY,US,NA,NA,28.1,-15.1,-999,2004-01-28,2005-03-25
625660,99999,MOORED BUOY,US,NA,NA,29.5,-14.4,-999,2004-10-21,2004-10-21
625680,99999,MOORED BUOY,US,NA,NA,30.3,-28.2,-999,2005-06-08,2005-06-08
625700,99999,MOORED BUOY,NA,NA,NA,0,0,-999,2006-12-08,2006-12-08
625750,99999,MOORED BUOY,US,NA,NA,27.6,-16.1,-999,2003-12-04,2004-10-04
625760,99999,MOORED BUOY,US,NA,NA,27.3,-18.1,-999,2004-07-06,2008-06-06
626000,99999,HALFA (WADI),SU,NA,HSSW,21.817,31.483,183,1949-01-30,2018-06-14
626150,99999,HALIB,SU,NA,NA,22.217,36.65,2,1974-10-08,2002-12-11
626200,99999,STATION NO 6 *,SU,NA,NA,20.75,32.55,468,1949-01-30,2005-05-28
626350,99999,ARBAT,SU,NA,NA,19.833,36.967,120,2001-07-17,2008-05-25
626400,99999,ABU HAMED,SU,NA,NA,19.533,33.317,312,1949-02-09,2018-06-14
626410,99999,PORT SUDAN,SU,NA,HSSP,19.583,37.217,3,1949-02-05,2018-06-14
626414,99999,PORT SUDAN,SU,NA,HSPN,19.434,37.234,41.1,2003-02-18,2018-06-16
626500,99999,DONGOLA,SU,NA,HSDN,19.154,30.43,235.6,1949-03-01,2018-06-14
626520,99999,SUAKIN,SU,NA,NA,19.1,37.333,3,2001-08-09,2014-01-17
626600,99999,KARIMA,SU,NA,NA,18.55,31.85,249,1949-01-30,2018-06-14
626610,99999,GEBEIT,SU,NA,NA,18.95,36.833,796,1949-02-09,2018-05-09
626700,99999,HAIYA,SU,NA,NA,18.333,36.367,639,1974-07-23,1974-08-06
626701,99999,HAYYA,SU,NA,NA,18.333,36.367,639,1949-01-30,1952-09-24
626710,99999,TOKAR,SU,NA,NA,18.433,37.733,19,1949-08-11,2014-07-06
626750,99999,AGIG,SU,NA,NA,18.233,38.183,2,1974-10-08,2003-04-22
626800,99999,ATBARA,SU,NA,HSAT,17.7,33.967,345,1949-01-30,2018-06-14
626810,99999,DERUDEB,SU,NA,NA,17.55,36.1,508,2001-07-12,2004-10-25
626820,99999,HUDEIBA,SU,NA,NA,17.567,33.933,350,2004-02-27,2018-06-14
627000,99999,SHENDI,SU,NA,HSND,16.7,33.433,360,1949-03-03,2018-06-14
627210,99999,KHARTOUM,SU,NA,HSSS,15.589,32.553,385.6,1942-10-31,2018-06-16
627220,99999,AROMA,SU,NA,NA,15.833,36.15,431,1949-03-02,2015-07-17
627230,99999,SHAMBAT OBSERVATORY,SU,NA,NA,15.667,32.533,380,1951-07-13,2018-06-14
627300,99999,KASSALA,SU,NA,HSKA,15.387,36.329,509.3,1949-01-30,2018-06-14
627330,99999,HALFA EL GAIDIDA,SU,NA,NA,15.317,35.6,451,1974-02-21,2018-06-14
627350,99999,SHOWAK,SU,NA,NA,14.217,35.85,511,2001-07-12,2005-08-08
627500,99999,ED DUEIM,SU,NA,NA,14,32.333,378,1949-03-01,2018-06-14
627510,99999,WAD MEDANI,SU,NA,NA,14.4,33.483,408,1949-01-30,2018-06-14
627520,99999,GEDAREF/AZAZA,SU,NA,HSGF,14.033,35.4,599,1949-03-05,2018-06-14
627560,99999,SAVDIRI,SU,NA,NA,14.417,29.083,536,2001-07-31,2010-10-01
627600,99999,EL FASHIR,SU,NA,HSFS,13.615,25.325,729.4,1943-04-01,2018-06-14
627610,99999,HAG ABDULLA,SU,NA,NA,13.95,33.583,417,2001-07-05,2012-02-26
627620,99999,SENNAR,SU,NA,HSNR,13.55,33.617,418,1979-01-02,2018-06-14
627700,99999,GENEINA,SU,NA,HSGN,13.483,22.45,805,1943-04-01,2018-06-14
627710,99999,EL OBEID,SU,NA,HSOB,13.153,30.233,587.3,1949-01-30,2018-06-16
627720,99999,KOSTI/RABAK,SU,NA,HSKI,13.167,32.667,381,1949-01-30,2018-06-14
627731,99999,SINJAH,SU,NA,NA,13.15,33.95,429,1949-01-30,1952-12-25
627740,99999,UMM BENIN,SU,NA,NA,13.067,33.95,435,2007-11-13,2018-06-14
627800,99999,ZALINGEI,SU,NA,HSZA,12.9,23.483,900,1949-03-01,2013-11-06
627810,99999,EN NAHUD,SU,NA,NA,12.7,28.433,564,1949-02-05,2018-06-04
627900,99999,NYALA,SU,NA,HSNN,12.05,24.883,643,1979-01-01,2018-06-16
627950,99999,ABU NA'AMA,SU,NA,NA,12.733,34.133,445,1959-01-01,2018-06-04
628010,99999,RENK,SU,NA,HSRN,11.75,32.783,282,1979-11-01,2018-04-26
628030,99999,RASHAD,SU,NA,NA,11.867,31.05,885,1981-09-08,2018-06-04
628050,99999,DAMAZIN,SU,NA,HSDZ,11.786,34.337,482.2,1951-01-10,2018-06-04
628080,99999,GAZALA GAWZAT,SU,NA,NA,11.467,26.45,480,1974-12-19,2005-09-02
628090,99999,BABANUSA,SU,NA,NA,11.333,27.817,453,1986-03-01,2016-11-21
628100,99999,KADUGLI,SU,NA,HSLI,11.138,29.701,563.3,1974-06-01,2017-01-10
628400,99999,MALAKAL,OD,NA,HSSM,9.559,31.652,393.5,1949-03-01,2011-07-13
628500,99999,AWEIL / UWAYL,OD,NA,HSAW,8.767,27.4,414,2004-06-10,2016-01-11
628550,99999,BENTIU,OD,NA,NA,9.233,29.833,389,1974-06-25,2005-12-07
628600,99999,NASIR,SU,NA,HSNA,8.617,33.067,399,2004-07-10,2010-10-31
628700,99999,GAMBELLA,ET,NA,HAGM,8.129,34.563,491.9,2001-07-10,2004-10-24
628710,99999,RAGA,OD,NA,HSRJ,8.467,25.683,545,1988-02-16,2015-08-27
628800,99999,WAU,OD,NA,HSWW,7.7,28.017,438,1949-03-01,2018-04-26
628810,99999,AKOBO,OD,NA,HSAK,7.783,33.017,402,2004-02-28,2012-12-18
628900,99999,TONJ,OD,NA,NA,7.283,28.75,429,2001-08-13,2012-06-06
629050,99999,PIBOR POST,SU,NA,NA,6.8,33.133,510,2002-03-25,2002-04-30
629310,99999,MARIDI,OD,NA,HSMD,4.917,29.467,749,1974-06-26,1974-06-26
629400,99999,YAMBIO,OD,NA,HSYA,4.567,28.4,649,2001-11-22,2010-09-28
629407,99999,TUMBURA,OD,NA,HSTU,5.6,27.467,609,2013-05-29,2013-05-29
629410,99999,JUBA,OD,NA,HSSJ,4.872,31.601,468.8,1949-03-01,2018-04-27
629510,99999,NAGICHOT,OD,NA,NA,4.267,33.567,1980,2005-01-27,2005-01-27
629550,99999,YEI,OD,NA,HSYE,4.083,30.667,830,2003-01-24,2003-01-24
630060,99999,NACFA,ER,NA,NA,16.667,38.333,1676,1949-01-30,2001-09-21
630100,99999,TESSENEI /FLT D-4,ER,NA,NA,15.133,36.7,615.1,1958-02-15,1973-10-01
630130,99999,AGORDAT,ET,NA,HAAG,15.55,37.883,626,1953-01-05,1978-05-03
630133,99999,AGORDAT,ER,NA,HHAG,15.55,37.883,626,1949-02-06,1952-12-31
630140,99999,KEREN,ER,NA,NA,15.75,38.45,1402.1,1957-01-01,1963-12-30
630141,99999,KEREN,ER,NA,NA,15.783,38.45,1402,1949-04-04,1952-12-31
630210,99999,ASMARA INTL,ER,NA,HHAS,15.292,38.911,2335.1,1943-12-19,2017-11-03
630220,99999,GINDA,ER,NA,NA,15.433,39.083,960.1,1957-01-01,1975-07-07
630221,99999,GINDA,ER,NA,NA,15.45,39.1,460,1949-01-30,1952-11-26
630230,99999,MASSAWA,ER,NA,HAMS,15.617,39.45,10,1949-02-06,2003-06-23
630290,99999,ADI UGRI,ER,NA,NA,14.883,58.817,1972.1,1957-01-01,1975-09-08
630291,99999,ADI UGRI (VILLAGE),ER,NA,NA,14.883,38.817,1972,1949-02-09,1952-12-31
630300,99999,ADI KAIE /CAIEH,ER,NA,NA,14.833,39.333,2642,1957-01-01,1963-12-31
630301,99999,ADI KEYEH (VILLAGE),ER,NA,NA,14.8,39.383,2642,1949-02-09,1952-12-31
630430,99999,ASSAB,ER,NA,NA,13.067,42.717,14,1949-01-30,1995-12-23
631080,99999,MOORED BUOY,US,NA,NA,60.133,1.7,-999,2004-01-31,2004-01-31
631100,99999,MOORED BUOY,US,NA,NA,59.5,1.517,-999,2004-12-27,2005-08-20
631150,99999,TADJOURA,DJ,NA,NA,11.783,42.883,10,1952-01-01,1958-11-30
631250,99999,DJIBOUTI,DJ,NA,HFFF,11.55,43.15,19,1953-01-01,2014-01-27
631252,99999,DJIBOUTI/AMBOULI,DJ,NA,HFFF,11.55,43.133,13,1949-02-10,2018-06-16
631260,99999,DJIBOUTI SO REP/PLATEAU DU S,BP,NA,NA,11.6,43.15,7.3,1953-01-01,1964-01-31
631370,99999,MOORED BUOY,US,NA,NA,57.8,1.8,-999,2005-05-01,2005-05-01
631410,99999,DIKHIL,DJ,NA,NA,11.1,42.367,490,1952-01-01,2013-07-25
631450,99999,OBOLEH,DJ,NA,NA,11.167,42.717,777,2012-08-16,2012-08-16
631500,99999,BORAMA,SO,NA,NA,9.95,43.183,1454,1990-08-07,2013-09-22
631600,99999,BERBERA,SO,NA,HCMI,10.389,44.941,9.1,1973-01-01,2014-12-16
631700,99999,EGAL INTL,SO,NA,HCMH,9.518,44.089,1348.1,1952-01-01,2018-06-16
631750,99999,BURAO,SO,NA,HCMV,9.517,45.567,1032,1973-01-01,2007-02-01
631800,99999,ERIGAVO,SO,NA,NA,10.633,47.367,1743,1992-12-15,2005-07-25
631900,99999,LAS-ANOD,SO,NA,NA,8.5,47.367,700,2005-08-30,2005-10-17
632000,99999,ALULA,SO,NA,NA,11.95,50.733,2,1957-01-13,2005-05-12
632100,99999,BOSASO,SO,NA,HCMF,11.283,49.183,2,1957-01-04,2018-06-16
632200,99999,SCUSCIUBAN,SO,NA,NA,10.3,50.233,344,1957-01-01,2005-09-03
632250,99999,GARDO,SO,NA,NA,9.517,49.083,812,1957-01-03,2012-07-30
632270,99999,GAROE,SO,NA,NA,7.95,48.5,-999.9,1981-02-04,2018-05-23
632280,99999,EIL,SO,NA,NA,7.95,49.783,-999.9,2008-09-27,2008-09-27
632300,99999,GALCAYO,SO,NA,NA,6.85,47.267,302,1954-01-04,2016-10-07
632350,99999,OBBIA,SO,NA,NA,5.333,48.567,10,1973-08-01,1983-02-08
632370,99999,EL BUR,SO,NA,NA,4.7,46.617,175,1957-01-01,2002-08-03
632400,99999,BELET UEN,SO,NA,NA,4.7,45.217,173,1957-01-01,2003-05-12
632450,99999,HUDDUR,SO,NA,NA,4.183,43.867,-999.9,1993-02-01,2003-06-14
632470,99999,ISCIA BAIDOA,SO,NA,NA,3.133,43.667,487,1957-01-03,2005-10-19
632480,99999,LUG-GANANE,SO,NA,NA,3.583,42.45,-999.9,2005-10-19,2005-10-19
632500,99999,BARDERA,SO,NA,NA,2.35,42.3,116,1957-01-14,2014-08-12
632580,99999,AFGOI,SO,NA,NA,2.15,45.133,83,2003-06-20,2003-06-20
632600,99999,MOGADISHU,SO,NA,HCMM,2.033,45.35,9,1949-01-21,2018-06-16
632610,99999,GENALE,SO,NA,NA,1.833,44.75,69,2003-10-18,2003-10-18
632620,99999,EL MUGNE,SO,NA,NA,1.717,44.767,12,2002-06-08,2005-03-11
632650,99999,AFMADU,SO,NA,NA,0.517,42.067,29,2005-06-24,2005-06-24
632660,99999,ALESSANDRA,SO,NA,NA,0.5,42.767,24,2002-08-05,2005-10-14
632700,99999,CHISIMAIO,SO,NA,NA,-0.367,42.433,10,1957-01-23,2005-04-06
632710,99999,JONTE,SO,NA,NA,-0.333,42.567,8,2010-06-22,2010-06-22
633299,99999,AXUM,ET,NA,HAAX,14.147,38.773,2121.1,1989-04-21,1989-11-26
633300,99999,MEKELE,ET,NA,HAMK,13.467,39.533,2254.3,1957-12-09,2018-06-16
633310,99999,GONDER,ET,NA,HAGN,12.52,37.434,1965.7,1957-01-01,2018-06-16
633320,99999,BAHIR DAR,ET,NA,HABD,11.608,37.322,1822.1,1973-10-03,2018-06-16
633330,99999,COMBOLCHA/DESSIE,ET,NA,HADC,11.083,39.717,1864,1957-01-04,2018-06-16
633340,99999,DEBRE MARCOS,ET,NA,HADM,10.35,37.717,2476,1957-01-01,2018-06-16
633400,99999,LEKEMTE,ET,NA,NA,9.083,36.45,2080,1973-09-09,2018-06-16
634020,99999,JIMMA,ET,NA,HAJM,7.666,36.817,1676.4,1957-01-01,2018-06-16
634030,99999,GORE,ET,NA,HAGR,8.167,35.55,1974,1957-01-01,2018-06-16
634043,99999,ASOSA,ET,NA,HASO,10.019,34.586,1554.5,2001-01-28,2001-01-28
634500,99999,BOLE INTL,ET,NA,HAAB,8.978,38.799,2325.6,1957-01-01,2018-06-16
634510,99999,HARAR MEDA (MIL),ET,NA,HAHM,8.733,39,1876,1957-01-09,2018-06-16
634520,99999,AFDAM,ET,NA,NA,9.417,41,1153,1957-01-09,2014-08-27
634530,99999,METEHARA,ET,NA,NA,8.867,39.9,930,1957-01-01,2018-06-16
634531,99999,AWASH,ET,NA,HAAW,8.933,40.083,1052,1973-01-01,1984-12-26
634600,99999,AWASSA (LAKE),ET,NA,HALA,7.067,38.05,1652,1973-06-20,2018-06-16
634710,99999,DIRE DAWA INTL,ET,NA,HADR,9.625,41.854,1158.8,1957-01-01,2018-06-16
634723,99999,MASSLO/MESLO,ET,NA,HAML,6.367,39.833,2274,2002-12-18,2002-12-18
634730,99999,JIGGIGA,ET,NA,HAJJ,9.333,42.717,1644,1957-01-01,2002-05-25
634740,99999,ROBE/BALE,ET,NA,NA,7.133,40,2480,1963-01-18,2018-06-16
634750,99999,KABRE DARE /ETH-AFB,ET,NA,NA,6.75,44.267,450,1957-10-17,1977-10-15
634760,99999,GHINNIR,ET,NA,NA,7.15,40.7,1844,1980-11-16,2005-09-01
634770,99999,...,ET,NA,NA,0,0,NA,1957-01-19,1963-12-07
634780,99999,GODE,ET,NA,HAGO,5.935,43.579,254.2,1973-01-04,2018-06-16
635000,99999,ARBA MINCH,ET,NA,HAAM,6.039,37.59,1189,1987-03-01,2018-06-16
635320,99999,KIBRE MENGIST SW,ET,NA,NA,5.867,38.95,1770,1957-01-01,1963-12-19
635330,99999,NEGHELLI (MIL),ET,NA,HANG,5.283,39.75,1455,1957-01-01,2018-06-16
636020,99999,ARUA,UG,NA,HUAR,3.05,30.917,1211,1957-01-01,2018-06-16
636120,99999,LODWAR,KE,NA,HKLO,3.122,35.609,522.7,1957-01-01,2018-06-16
636190,99999,MOYALE LOWER (ODA),KE,NA,HKMY,3.533,39.05,1097,1957-01-01,2018-06-16
636240,99999,MANDERA,KE,NA,HKMA,3.933,41.867,231,1957-01-01,2018-06-16
636280,99999,PARAA,UG,NA,NA,2.3,31.583,693,1973-07-19,2003-09-09
636300,99999,GULU,UG,NA,HUGU,2.806,32.272,1069.8,1957-01-01,2018-06-16
636304,99999,LIRA,UG,NA,HULI,2.25,32.9,1091,1985-04-08,2016-02-22
636310,99999,LIRA,KE,NA,NA,2.283,32.933,1189,2009-08-01,2018-06-16
636350,99999,MOROTO,UG,NA,NA,2.517,34.583,1280,1957-01-01,1974-10-02
636353,99999,MOROTO,UG,NA,NA,2.533,34.65,1280,1999-01-18,2003-06-23
636410,99999,MARSABIT,KE,NA,HKMB,2.3,37.9,1345,1975-12-01,2018-06-16
636540,99999,MASINDI,UG,NA,HUMI,1.683,31.717,1147,1963-03-16,2018-06-16
636580,99999,SOROTI,UG,NA,HUSO,1.728,33.623,1126.8,1973-01-01,2018-06-10
636610,99999,KITALE,KE,NA,HKKT,0.972,34.959,1850.1,1949-11-01,2018-06-16
636710,99999,WAJIR,KE,NA,HKWJ,1.733,40.092,234.7,1957-01-01,2018-06-16
636735,99999,MARA SERENA,KE,NA,HKMS,-1.405,35.008,1585,2011-12-12,2017-02-04
636740,99999,KASESE,UG,NA,HUKS,0.183,30.1,961,1973-01-01,2018-06-04
636763,99999,FORT PORTAL,UG,NA,HUFP,0.667,30.283,1533,2003-06-17,2003-06-17
636800,99999,KAMPALA,UG,NA,NA,0.317,32.617,1140,1973-01-02,2018-06-16
636820,99999,JINJA,UG,NA,HUJI,0.45,33.183,1173,1957-01-01,2018-06-16
636840,99999,TORORO,UG,NA,HUTO,0.683,34.167,1171,1957-01-01,2018-06-16
636860,99999,ELDORET,KE,NA,NA,0.483,35.3,2120,1957-01-01,2018-06-16
636870,99999,KAKAMEGA,KE,NA,HKKG,0.271,34.787,1530.1,1984-11-01,2017-02-03
636880,99999,EL DORET INTL,KE,NA,HKED,0.404,35.239,2150.1,2003-03-30,2018-05-16
636940,99999,NANYUKI,KE,NA,NA,0.017,37.067,1946.5,1957-01-01,1975-08-08
636943,99999,NANYUKI,KE,NA,HKNY,-0.067,37.033,1905,2000-12-08,2017-02-03
636944,99999,MULIKA,KE,NA,HKMK,0.233,38.183,679.7,2011-12-01,2013-06-22
636950,99999,MERU,KE,NA,HKME,0.083,37.65,1554,1957-01-01,2018-06-16
636953,99999,ISIOLO,KE,NA,HKIS,0.35,37.583,1067,2003-05-21,2003-05-21
637020,99999,MBARARA,UG,NA,HUMA,-0.617,30.65,1413,1957-01-01,2018-06-16
